,X,CH1,CH2,CH3
1356,3.0524e-05,0.0088,18.6,40.56
1357,3.0528e-05,0.0088,18.919999999999998,40.559999999999995
1358,3.0532e-05,0.0072,19.240000000000002,40.56
1359,3.0536e-05,0.007200000000000001,19.56,40.54
1360,3.054e-05,0.007200000000000001,19.84,40.54
1361,3.0544e-05,0.007200000000000001,20.16,40.56
1362,3.0548e-05,0.0072,20.479999999999997,40.54
1363,3.0552e-05,0.007200000000000001,20.8,40.540000000000006
1364,3.0556e-05,0.005600000000000001,21.080000000000002,40.559999999999995
1365,3.056e-05,0.0056,21.4,40.56
1366,3.0564e-05,0.005599999999999999,21.639999999999997,40.56
1367,3.0568e-05,0.0056,21.96,40.540000000000006
1368,3.0572e-05,0.0072,22.2,40.54
1369,3.0576e-05,0.0056,22.44,40.56
1370,3.058e-05,0.005599999999999999,22.72,40.54
1371,3.0584000000000004e-05,0.007200000000000001,22.96,40.54
1372,3.0588e-05,0.005600000000000001,23.2,40.56
1373,3.0592e-05,0.0056,23.44,40.559999999999995
1374,3.0596e-05,0.005599999999999999,23.72,40.56
1375,3.06e-05,0.0056,23.96,40.54
1376,3.0604e-05,0.005599999999999999,24.2,40.54
1377,3.0608e-05,0.0056,24.44,40.54
1378,3.0612e-05,0.003999999999999999,24.68,40.519999999999996
1379,3.0616e-05,0.004,24.919999999999998,40.5
1380,3.062e-05,0.004,25.160000000000004,40.52
1381,3.0624e-05,0.0024000000000000002,25.4,40.519999999999996
1382,3.0628e-05,0.0024000000000000002,25.56,40.5
1383,3.0632e-05,0.0024000000000000002,25.8,40.480000000000004
1384,3.0636e-05,0.0024000000000000002,26.0,40.46
1385,3.064e-05,0.0024000000000000002,26.2,40.480000000000004
1386,3.0644e-05,0.0024000000000000002,26.48,40.46
1387,3.0648e-05,0.0024000000000000002,26.68,40.480000000000004
1388,3.0652000000000004e-05,0.0024000000000000002,26.880000000000003,40.5
1389,3.0656e-05,0.0024000000000000002,27.080000000000002,40.5
1390,3.066e-05,0.0008,27.24,40.48
1391,3.0664e-05,0.0008,27.4,40.480000000000004
1392,3.0668e-05,0.0008,27.6,40.48
1393,3.0672e-05,-0.0008,27.72,40.5
1394,3.0676e-05,-0.0008,27.840000000000003,40.52
1395,3.068e-05,-0.0024000000000000002,27.96,40.5
1396,3.0684e-05,-0.0024000000000000002,28.0,40.5
1397,3.0688e-05,-0.0024000000000000002,28.04,40.5
1398,3.0692e-05,-0.0024000000000000002,28.080000000000002,40.48
1399,3.0696e-05,-0.0024000000000000002,28.119999999999997,40.5
1400,3.07e-05,-0.0024000000000000002,28.159999999999997,40.5
1401,3.0704e-05,-0.0024000000000000002,28.2,40.5
1402,3.0708e-05,-0.0024000000000000002,28.2,40.5
1403,3.0712e-05,-0.0024000000000000002,28.2,40.480000000000004
1404,3.0716e-05,-0.0024000000000000002,28.2,40.459999999999994
1405,3.0720000000000004e-05,-0.0024000000000000002,28.2,40.480000000000004
1406,3.0724e-05,-0.0024000000000000002,28.2,40.48
1407,3.0728e-05,-0.004,28.2,40.46
1408,3.0732e-05,-0.004,28.159999999999997,40.46
1409,3.0736e-05,-0.004,28.119999999999997,40.44
1410,3.074e-05,-0.004,28.080000000000002,40.440000000000005
1411,3.0744e-05,-0.004,28.04,40.42
1412,3.0748e-05,-0.004,28.0,40.419999999999995
1413,3.0752e-05,-0.004,27.880000000000003,40.44
1414,3.0756e-05,-0.004,27.76,40.44
1415,3.076e-05,-0.004,27.640000000000004,40.42
1416,3.0764e-05,-0.004,27.52,40.42
1417,3.0768e-05,-0.004,27.32,40.42
1418,3.0772e-05,-0.004,27.160000000000004,40.42
1419,3.0776e-05,-0.004,27.0,40.42
1420,3.078e-05,-0.004,26.839999999999996,40.42
1421,3.0784e-05,-0.0024000000000000002,26.639999999999997,40.42
1422,3.0788000000000004e-05,-0.0024000000000000002,26.439999999999998,40.419999999999995
1423,3.0792e-05,-0.0024000000000000002,26.32,40.4
1424,3.0796e-05,-0.0024000000000000002,26.119999999999997,40.4
1425,3.08e-05,-0.0024000000000000002,25.919999999999998,40.4
1426,3.0804e-05,-0.0024000000000000002,25.72,40.4
1427,3.0808e-05,-0.0024000000000000002,25.56,40.4
1428,3.0812e-05,-0.0024000000000000002,25.4,40.4
1429,3.0816e-05,-0.0024000000000000002,25.160000000000004,40.4
1430,3.082e-05,-0.0024000000000000002,24.919999999999998,40.4
1431,3.0824e-05,-0.004,24.68,40.4
1432,3.0828e-05,-0.004,24.44,40.4
1433,3.0832e-05,-0.004,24.119999999999997,40.4
1434,3.0836e-05,-0.004,23.88,40.4
1435,3.084e-05,-0.004,23.64,40.4
1436,3.0844e-05,-0.004,23.36,40.4
1437,3.0848e-05,-0.004,23.119999999999997,40.4
1438,3.0852e-05,-0.004,22.8,40.4
1439,3.0856000000000004e-05,-0.004,22.56,40.4
1440,3.086e-05,-0.004,22.28,40.4
1441,3.0864e-05,-0.004,22.04,40.4
1442,3.0868e-05,-0.004,21.8,40.4
1443,3.0872e-05,-0.004,21.56,40.4
1444,3.0876e-05,-0.004,21.32,40.4
1445,3.088e-05,-0.004,20.999999999999996,40.4
1446,3.0884e-05,-0.004,20.72,40.4
1447,3.0888e-05,-0.004,20.4,40.4
1448,3.0892e-05,-0.004,20.16,40.4
1449,3.0896e-05,-0.004,19.919999999999998,40.4
1450,3.09e-05,-0.004,19.639999999999997,40.4
1451,3.0904e-05,-0.004,19.32,40.4
1452,3.0908e-05,-0.004,19.0,40.4
1453,3.0912e-05,-0.004,18.68,40.4
1454,3.0916e-05,-0.004,18.36,40.4
1455,3.092e-05,-0.004,18.12,40.4
1456,3.0924000000000004e-05,-0.004,17.84,40.4
1457,3.0928e-05,-0.004,17.6,40.4
1458,3.0932e-05,-0.004,17.360000000000003,40.4
1459,3.0936e-05,-0.004,17.04,40.4
1460,3.094e-05,-0.004,16.8,40.36
1461,3.0944e-05,-0.004,16.560000000000002,40.36
1462,3.0948e-05,-0.004,16.32,40.32
1463,3.0952e-05,-0.004,16.16,40.28
1464,3.0956e-05,-0.004,15.919999999999998,40.239999999999995
1465,3.096e-05,-0.0024000000000000002,15.680000000000001,40.2
1466,3.0964e-05,-0.0024000000000000002,15.48,40.2
1467,3.0968e-05,-0.0024000000000000002,15.24,40.2
1468,3.0972e-05,-0.0024000000000000002,15.0,40.2
1469,3.0976e-05,-0.0024000000000000002,14.84,40.2
1470,3.098e-05,-0.0024000000000000002,14.6,40.2
1471,3.0984e-05,-0.0024000000000000002,14.4,40.2
1472,3.0988e-05,-0.0024000000000000002,14.2,40.2
1473,3.0992000000000004e-05,-0.0024000000000000002,13.919999999999998,40.239999999999995
1474,3.0996e-05,-0.0008,13.719999999999999,40.279999999999994
1475,3.1e-05,-0.0008,13.52,40.279999999999994
1476,3.1004e-05,-0.0008,13.320000000000002,40.28
1477,3.1008e-05,-0.0008,13.12,40.239999999999995
1478,3.1012e-05,-0.0008,12.919999999999998,40.239999999999995
1479,3.1016e-05,0.0008,12.719999999999999,40.239999999999995
1480,3.102e-05,0.0008,12.6,40.239999999999995
1481,3.1024e-05,0.0008,12.4,40.239999999999995
1482,3.1028e-05,0.0024000000000000002,12.2,40.239999999999995
1483,3.1032e-05,0.0024000000000000002,12.08,40.2
1484,3.1036e-05,0.0024000000000000002,11.96,40.2
1485,3.104e-05,0.0008,11.84,40.24
1486,3.1044e-05,0.0008,11.68,40.2
1487,3.1048e-05,0.0024000000000000002,11.559999999999999,40.239999999999995
1488,3.1052e-05,0.0024000000000000002,11.44,40.2
1489,3.1056e-05,0.0024000000000000002,11.32,40.2
1490,3.1060000000000004e-05,0.0024000000000000002,11.2,40.2
1491,3.1064e-05,0.0024000000000000002,11.16,40.16
1492,3.1068e-05,0.0024000000000000002,11.120000000000001,40.2
1493,3.1072e-05,0.0024000000000000002,11.08,40.2
1494,3.1076e-05,0.0024000000000000002,10.959999999999999,40.160000000000004
1495,3.108e-05,0.004,10.84,40.16
1496,3.1084e-05,0.003999999999999999,10.76,40.16
1497,3.1088e-05,0.004,10.68,40.12
1498,3.1092e-05,0.003999999999999999,10.6,40.12
1499,3.1096e-05,0.004,10.52,40.08
1500,3.11e-05,0.003999999999999999,10.440000000000001,40.08
1501,3.1104e-05,0.0056,10.36,40.08
1502,3.1108e-05,0.005599999999999999,10.28,40.04
1503,3.1112e-05,0.007200000000000001,10.2,40.04
1504,3.1116e-05,0.007200000000000001,10.2,40.04
1505,3.112e-05,0.0056,10.2,40.0
1506,3.1124e-05,0.0072,10.2,40.0
1507,3.1128000000000004e-05,0.007200000000000001,10.2,40.0
1508,3.1132e-05,0.007200000000000001,10.2,40.0
1509,3.1136e-05,0.007200000000000001,10.2,40.0
1510,3.1140000000000003e-05,0.007200000000000001,10.2,40.0
1511,3.1144e-05,0.007200000000000001,10.2,40.0
1512,3.1148e-05,0.007200000000000001,10.2,40.0
1513,3.1152e-05,0.007200000000000001,10.2,40.0
1514,3.1156e-05,0.007200000000000001,10.2,40.0
1515,3.116e-05,0.0088,10.2,40.0
1516,3.1164e-05,0.008799999999999999,10.2,40.0
1517,3.1168e-05,0.008799999999999999,10.2,40.0
1518,3.1172e-05,0.010400000000000001,10.2,40.0
1519,3.1176e-05,0.0104,10.2,40.0
1520,3.118e-05,0.012,10.2,40.0
1521,3.1184e-05,0.012,10.2,40.0
1522,3.1188e-05,0.010400000000000001,10.279999999999998,40.0
1523,3.1192e-05,0.0104,10.36,40.0
1524,3.1196000000000004e-05,0.0104,10.44,40.0
1525,3.12e-05,0.010400000000000001,10.52,40.0
1526,3.1204e-05,0.010400000000000001,10.6,40.0
1527,3.1208000000000003e-05,0.0104,10.68,40.0
1528,3.1212e-05,0.0104,10.76,40.0
1529,3.1216e-05,0.010400000000000001,10.879999999999999,40.0
1530,3.122e-05,0.010400000000000001,11.0,40.0
1531,3.1224e-05,0.0104,11.120000000000001,40.0
1532,3.1228e-05,0.012,11.16,40.0
1533,3.1232e-05,0.012,11.2,40.0
1534,3.1236e-05,0.012,11.24,40.0
1535,3.124e-05,0.012,11.360000000000001,40.0
1536,3.1244e-05,0.0104,11.48,40.0
1537,3.1248e-05,0.010400000000000001,11.6,40.0
1538,3.1252e-05,0.010400000000000001,11.72,40.0
1539,3.1256e-05,0.0104,11.84,40.0
1540,3.126e-05,0.0104,11.96,40.0
1541,3.1264000000000004e-05,0.010400000000000001,12.08,40.0
1542,3.1268e-05,0.010400000000000001,12.28,40.0
1543,3.1272e-05,0.0104,12.48,40.0
1544,3.1276000000000003e-05,0.008799999999999999,12.68,40.0
1545,3.128e-05,0.008799999999999999,12.8,40.0
1546,3.1284e-05,0.010400000000000001,13.0,40.0
1547,3.1288e-05,0.0104,13.2,40.0
1548,3.1292e-05,0.0104,13.440000000000001,40.0
1549,3.1296e-05,0.008799999999999999,13.64,40.0
1550,3.13e-05,0.0088,13.84,40.0
1551,3.1304e-05,0.0088,14.040000000000001,40.0
1552,3.1308e-05,0.008799999999999999,14.16,40.0
1553,3.1312e-05,0.008799999999999999,14.36,40.0
1554,3.1316e-05,0.0088,14.599999999999998,39.980000000000004
1555,3.132e-05,0.0088,14.84,39.980000000000004
1556,3.1324e-05,0.008799999999999999,15.0,39.980000000000004
1557,3.1328e-05,0.008799999999999999,15.24,39.980000000000004
1558,3.1332000000000004e-05,0.0088,15.440000000000001,39.980000000000004
1559,3.1336e-05,0.008799999999999999,15.640000000000004,39.980000000000004
1560,3.134e-05,0.008799999999999999,15.88,39.980000000000004
1561,3.1344000000000003e-05,0.008799999999999999,16.119999999999997,39.980000000000004
1562,3.1348e-05,0.0088,16.44,39.980000000000004
1563,3.1352e-05,0.0088,16.68,39.980000000000004
1564,3.1356e-05,0.0104,16.880000000000003,40.0
1565,3.136e-05,0.010400000000000001,17.12,40.0
1566,3.1364e-05,0.0088,17.36,40.0
1567,3.1368e-05,0.0088,17.6,40.0
1568,3.1372e-05,0.008799999999999999,17.84,40.0
1569,3.1376e-05,0.010400000000000001,18.080000000000002,40.0
1570,3.138e-05,0.010400000000000001,18.32,40.0
1571,3.1384e-05,0.0104,18.56,40.0
1572,3.1388e-05,0.0104,18.8,40.0
1573,3.1392e-05,0.010400000000000001,19.04,40.0
1574,3.1396e-05,0.010400000000000001,19.36,40.0
1575,3.1400000000000004e-05,0.0104,19.639999999999997,40.0
1576,3.1404e-05,0.0104,19.919999999999998,40.0
1577,3.1408e-05,0.010400000000000001,20.16,40.0
1578,3.1412000000000004e-05,0.0088,20.4,40.0
1579,3.1416e-05,0.0088,20.72,40.0
1580,3.142e-05,0.008799999999999999,21.0,40.0
1581,3.1424e-05,0.007200000000000001,21.32,40.0
1582,3.1428e-05,0.007200000000000001,21.56,40.0
1583,3.1432e-05,0.007200000000000001,21.8,40.0
1584,3.1436e-05,0.005600000000000001,22.04,40.0
1585,3.144e-05,0.0056,22.28,40.0
1586,3.1444e-05,0.005599999999999999,22.520000000000003,40.0
1587,3.1448e-05,0.0056,22.759999999999998,40.0
1588,3.1452e-05,0.0072,23.0,40.0
1589,3.1456e-05,0.007200000000000001,23.160000000000004,40.0
1590,3.146e-05,0.007200000000000001,23.4,40.0
1591,3.1464e-05,0.0088,23.6,40.0
1592,3.1468000000000004e-05,0.0072,23.8,40.0
1593,3.1472e-05,0.007200000000000001,24.04,40.0
1594,3.1476e-05,0.007200000000000001,24.2,40.0
1595,3.1480000000000004e-05,0.007200000000000001,24.36,40.0
1596,3.1484e-05,0.0088,24.6,40.0
1597,3.1488e-05,0.007200000000000001,24.8,40.0
1598,3.1492e-05,0.0072,25.0,40.0
1599,3.1496e-05,0.0056,25.2,39.980000000000004
1600,3.15e-05,0.003999999999999999,25.32,39.980000000000004
1601,3.1504e-05,0.004,25.48,39.980000000000004
1602,3.1508e-05,0.003999999999999999,25.640000000000004,39.980000000000004
1603,3.1512e-05,0.004,25.76,39.980000000000004
1604,3.1516e-05,0.003999999999999999,25.880000000000003,39.980000000000004
1605,3.152e-05,0.0024000000000000002,26.0,39.980000000000004
1606,3.1524e-05,0.0008,26.119999999999997,39.980000000000004
1607,3.1528e-05,0.0008,26.24,39.980000000000004
1608,3.1532e-05,-0.0008,26.360000000000003,39.980000000000004
1609,3.1536000000000004e-05,0.0008,26.48,40.0
1610,3.154e-05,0.0008,26.6,39.98
1611,3.1544e-05,0.0008,26.68,39.98
1612,3.1548000000000004e-05,0.0008,26.76,39.98
1613,3.1552e-05,-0.0008,26.840000000000003,39.98
1614,3.1556e-05,-0.0008,26.919999999999998,39.98
1615,3.156e-05,-0.0008,27.0,39.959999999999994
1616,3.1564e-05,-0.0008,27.0,39.959999999999994
1617,3.1568e-05,-0.0008,27.0,39.959999999999994
1618,3.1572e-05,-0.0008,27.0,39.94
1619,3.1576e-05,-0.0024000000000000002,27.0,39.94
1620,3.158e-05,-0.0024000000000000002,27.0,39.940000000000005
1621,3.1584e-05,-0.004,27.0,39.940000000000005
1622,3.1588e-05,-0.004,27.0,39.940000000000005
1623,3.1592e-05,-0.004,26.919999999999998,39.940000000000005
1624,3.1596e-05,-0.004,26.839999999999996,39.940000000000005
1625,3.16e-05,-0.004,26.76,39.94
1626,3.1604000000000004e-05,-0.004,26.68,39.92
1627,3.1608e-05,-0.004,26.6,39.92
1628,3.1612e-05,-0.004,26.52,39.92
1629,3.1616000000000004e-05,-0.004,26.4,39.9
1630,3.162e-05,-0.004,26.28,39.92
1631,3.1624e-05,-0.004,26.160000000000004,39.89999999999999
1632,3.1628e-05,-0.004,26.04,39.89999999999999
1633,3.1632e-05,-0.004,26.0,39.879999999999995
1634,3.1636e-05,-0.004,25.880000000000003,39.86
1635,3.164e-05,-0.004,25.76,39.88
1636,3.1644e-05,-0.004,25.639999999999997,39.9
1637,3.1648e-05,-0.004,25.48,39.88
1638,3.1652e-05,-0.0024000000000000002,25.32,39.879999999999995
1639,3.1656e-05,-0.0024000000000000002,25.2,39.879999999999995
1640,3.166e-05,-0.0024000000000000002,25.0,39.86
1641,3.1664e-05,-0.0024000000000000002,24.800000000000004,39.88
1642,3.1668e-05,-0.0024000000000000002,24.6,39.86
1643,3.1672000000000004e-05,-0.0024000000000000002,24.4,39.86
1644,3.1676e-05,-0.0024000000000000002,24.240000000000002,39.86
1645,3.168e-05,-0.0024000000000000002,24.08,39.839999999999996
1646,3.1684000000000004e-05,-0.0024000000000000002,23.84,39.839999999999996
1647,3.1688e-05,-0.0024000000000000002,23.64,39.839999999999996
1648,3.1692e-05,-0.004,23.44,39.839999999999996
1649,3.1696e-05,-0.004,23.2,39.86
1650,3.17e-05,-0.004,23.04,39.86
1651,3.1704e-05,-0.004,22.8,39.839999999999996
1652,3.1708e-05,-0.004,22.56,39.839999999999996
1653,3.1712e-05,-0.004,22.279999999999998,39.839999999999996
1654,3.1716e-05,-0.004,22.04,39.839999999999996
1655,3.172e-05,-0.004,21.8,39.839999999999996
1656,3.1724e-05,-0.004,21.56,39.82
1657,3.1728e-05,-0.004,21.32,39.81999999999999
1658,3.1732e-05,-0.004,21.080000000000002,39.82
1659,3.1736e-05,-0.004,20.8,39.82
1660,3.1740000000000004e-05,-0.004,20.52,39.82
1661,3.1744e-05,-0.004,20.279999999999998,39.82
1662,3.1748e-05,-0.004,20.04,39.81999999999999
1663,3.1752000000000004e-05,-0.004,19.84,39.82
1664,3.1756e-05,-0.004,19.56,39.82
1665,3.176e-05,-0.004,19.28,39.82
1666,3.1764e-05,-0.004,19.08,39.81999999999999
1667,3.1768e-05,-0.004,18.84,39.82
1668,3.1772e-05,-0.004,18.599999999999998,39.82
1669,3.1776e-05,-0.004,18.36,39.8
1670,3.178e-05,-0.004,18.119999999999997,39.8
1671,3.1784e-05,-0.004,17.919999999999998,39.8
1672,3.1788e-05,-0.004,17.68,39.8
1673,3.1792e-05,-0.004,17.44,39.8
1674,3.1796e-05,-0.004,17.28,39.8
1675,3.18e-05,-0.004,17.04,39.8
1676,3.1804e-05,-0.004,16.8,39.8
1677,3.1808000000000004e-05,-0.0024000000000000002,16.6,39.8
1678,3.1812e-05,-0.0024000000000000002,16.360000000000003,39.8
1679,3.1816e-05,-0.0024000000000000002,16.200000000000003,39.8
1680,3.1820000000000004e-05,-0.0024000000000000002,15.960000000000003,39.8
1681,3.1824e-05,-0.0024000000000000002,15.720000000000002,39.8
1682,3.1828e-05,-0.0024000000000000002,15.52,39.8
1683,3.1832e-05,-0.0024000000000000002,15.319999999999999,39.8
1684,3.1836e-05,-0.0024000000000000002,15.080000000000002,39.8
1685,3.184e-05,-0.0008,14.919999999999998,39.8
1686,3.1844e-05,-0.0008,14.760000000000002,39.8
1687,3.1848e-05,-0.0024000000000000002,14.6,39.8
1688,3.1852e-05,-0.0024000000000000002,14.4,39.8
1689,3.1856e-05,-0.0024000000000000002,14.2,39.8
1690,3.186e-05,-0.0024000000000000002,14.079999999999998,39.8
1691,3.1864e-05,-0.0024000000000000002,13.959999999999999,39.8
1692,3.1868e-05,-0.0024000000000000002,13.76,39.760000000000005
1693,3.1872e-05,-0.0008,13.559999999999999,39.76
1694,3.1876e-05,-0.0008,13.4,39.72
1695,3.188e-05,-0.0008,13.24,39.71999999999999
1696,3.1884e-05,-0.0008,13.040000000000001,39.72
1697,3.1888000000000004e-05,-0.0008,12.84,39.72
1698,3.1892e-05,-0.0008,12.72,39.72
1699,3.1896e-05,0.0008,12.6,39.71999999999999
1700,3.19e-05,0.0008,12.479999999999999,39.68
1701,3.1904e-05,0.0024000000000000002,12.28,39.67999999999999
1702,3.1908e-05,0.0024000000000000002,12.16,39.68
1703,3.1912e-05,0.0008,12.04,39.64
1704,3.1916e-05,0.0024000000000000002,11.92,39.67999999999999
1705,3.192e-05,0.0008,11.8,39.64
1706,3.1924e-05,0.0008,11.72,39.6
1707,3.1928e-05,0.0024000000000000002,11.64,39.6
1708,3.1932e-05,0.0024000000000000002,11.559999999999999,39.559999999999995
1709,3.1936e-05,0.0024000000000000002,11.440000000000001,39.56
1710,3.194e-05,0.0024000000000000002,11.320000000000002,39.599999999999994
1711,3.1944e-05,0.0024000000000000002,11.280000000000001,39.559999999999995
1712,3.1948e-05,0.0024000000000000002,11.24,39.6
1713,3.1952e-05,0.004,11.2,39.64
1714,3.1956000000000004e-05,0.004,11.16,39.6
1715,3.196e-05,0.003999999999999999,11.12,39.6
1716,3.1964e-05,0.004,11.080000000000002,39.599999999999994
1717,3.1968e-05,0.004,11.040000000000001,39.599999999999994
1718,3.1972e-05,0.003999999999999999,11.0,39.6
1719,3.1976e-05,0.004,11.0,39.559999999999995
1720,3.198e-05,0.005599999999999999,11.0,39.56
1721,3.1984e-05,0.0056,11.0,39.559999999999995
1722,3.1988e-05,0.005599999999999999,11.0,39.519999999999996
1723,3.1992e-05,0.0056,11.0,39.519999999999996
1724,3.1996e-05,0.003999999999999999,11.0,39.519999999999996
1725,3.2e-05,0.0056,11.0,39.559999999999995
1726,3.2004e-05,0.0072,11.0,39.56
1727,3.2008e-05,0.007200000000000001,11.0,39.519999999999996
1728,3.2012e-05,0.0088,11.0,39.559999999999995
1729,3.2016e-05,0.007200000000000001,11.0,39.559999999999995
1730,3.202e-05,0.0072,11.0,39.519999999999996
1731,3.2024000000000004e-05,0.007200000000000001,11.0,39.559999999999995
1732,3.2028e-05,0.007200000000000001,11.0,39.56
1733,3.2032e-05,0.007200000000000001,11.0,39.519999999999996
1734,3.2036e-05,0.0088,11.0,39.519999999999996
1735,3.204e-05,0.0088,11.04,39.480000000000004
1736,3.2044e-05,0.008799999999999999,11.080000000000002,39.48
1737,3.2048e-05,0.007200000000000001,11.120000000000001,39.519999999999996
1738,3.2052e-05,0.007200000000000001,11.16,39.48
1739,3.2056e-05,0.0088,11.2,39.480000000000004
1740,3.206e-05,0.0072,11.239999999999998,39.48
1741,3.2064e-05,0.007200000000000001,11.280000000000001,39.44
1742,3.2068e-05,0.007200000000000001,11.320000000000002,39.44
1743,3.2072e-05,0.007200000000000001,11.440000000000001,39.44
1744,3.2076e-05,0.005600000000000001,11.56,39.44
1745,3.208e-05,0.0056,11.64,39.44
1746,3.2084e-05,0.005599999999999999,11.719999999999999,39.44
1747,3.2088e-05,0.007200000000000001,11.8,39.4
1748,3.2092000000000004e-05,0.007200000000000001,11.92,39.4
1749,3.2096e-05,0.007200000000000001,12.04,39.4
1750,3.21e-05,0.0088,12.16,39.4
1751,3.2104e-05,0.0088,12.28,39.4
1752,3.2108e-05,0.008799999999999999,12.4,39.4
1753,3.2112e-05,0.008799999999999999,12.52,39.4
1754,3.2116e-05,0.010400000000000001,12.639999999999999,39.4
1755,3.212e-05,0.0104,12.76,39.4
1756,3.2124e-05,0.0104,12.88,39.4
1757,3.2128e-05,0.010400000000000001,13.080000000000002,39.4
1758,3.2132e-05,0.0112,13.24,39.4
1759,3.2136e-05,0.013600000000000001,13.4,39.4
1760,3.214e-05,0.0184,13.559999999999999,39.4
1761,3.2144e-05,0.0208,13.76,39.4
1762,3.2148e-05,0.0256,13.959999999999999,39.4
1763,3.2152e-05,0.0288,14.16,39.4
1764,3.2156e-05,0.0312,14.36,39.4
1765,3.2160000000000004e-05,0.0344,14.559999999999999,39.4
1766,3.2164e-05,0.037599999999999995,14.8,39.4
1767,3.2168e-05,0.0408,14.959999999999999,39.4
1768,3.2172e-05,0.04479999999999999,15.12,39.4
1769,3.2176e-05,0.04479999999999999,15.360000000000003,39.4
1770,3.218e-05,0.0408,15.6,39.4
1771,3.2184e-05,0.0392,15.720000000000002,39.4
1772,3.2188e-05,0.0416,15.4,39.38
1773,3.2192e-05,0.048,14.6,39.379999999999995
1774,3.2196e-05,0.0512,13.52,39.38
1775,3.2200000000000003e-05,0.046400000000000004,12.32,39.42
1776,3.2204e-05,0.0328,11.080000000000002,39.42
1777,3.2208e-05,0.0256,9.84,39.4
1778,3.2212e-05,0.028000000000000004,8.56,39.38
1779,3.2216e-05,0.035199999999999995,7.08,39.36
1780,3.222e-05,0.0376,5.5200000000000005,39.36
1781,3.2224e-05,0.032,4.000000000000001,39.4
1782,3.2228000000000004e-05,0.022400000000000003,2.92,39.4
1783,3.2232e-05,0.016,2.2399999999999998,39.38
1784,3.2236e-05,0.0184,1.7599999999999998,39.36
1785,3.224e-05,0.0232,1.4,39.32000000000001
1786,3.2244e-05,0.031199999999999995,1.04,39.32
1787,3.2248e-05,0.0312,0.68,39.339999999999996
1788,3.2252e-05,0.024799999999999996,0.36,39.34
1789,3.2256e-05,0.0208,0.15999999999999998,39.36
1790,3.226e-05,0.022399999999999996,0.03999999999999999,39.339999999999996
1791,3.2264e-05,0.027200000000000002,-0.040000000000000015,39.3
1792,3.2268000000000003e-05,0.0288,-0.12,39.32
1793,3.2272e-05,0.0256,-0.2,39.32
1794,3.2276e-05,0.022399999999999996,-0.2,39.32000000000001
1795,3.228e-05,0.024,-0.2,39.32
1796,3.2284e-05,0.027200000000000002,-0.2,39.32
1797,3.2288e-05,0.029599999999999998,-0.2,39.32
1798,3.2292e-05,0.0288,-0.2,39.32
1799,3.2296000000000004e-05,0.0264,-0.2,39.3
1800,3.23e-05,0.0264,-0.2,39.32000000000001
1801,3.2304e-05,0.027199999999999995,-0.2,39.32
1802,3.2308e-05,0.027999999999999997,-0.2,39.32
1803,3.2312e-05,0.027999999999999997,-0.2,39.32000000000001
1804,3.2316e-05,0.0256,-0.2,39.32
1805,3.232e-05,0.024,-0.2,39.3
1806,3.2324e-05,0.0256,-0.2,39.28
1807,3.2328e-05,0.027199999999999995,-0.2,39.28
1808,3.2332e-05,0.0256,-0.2,39.3
1809,3.2336000000000003e-05,0.0248,-0.2,39.3
1810,3.234e-05,0.022399999999999996,-0.2,39.28
1811,3.2344e-05,0.024,-0.2,39.260000000000005
1812,3.2348e-05,0.0264,-0.2,39.24
1813,3.2352e-05,0.0264,-0.2,39.260000000000005
1814,3.2356e-05,0.0248,-0.2,39.260000000000005
1815,3.236e-05,0.024,-0.2,39.260000000000005
1816,3.2364000000000004e-05,0.024,-0.2,39.260000000000005
1817,3.2368e-05,0.0248,-0.2,39.260000000000005
1818,3.2372e-05,0.0264,-0.2,39.260000000000005
1819,3.2376e-05,0.0248,-0.2,39.260000000000005
1820,3.238e-05,0.0248,-0.2,39.260000000000005
1821,3.2384e-05,0.0248,-0.2,39.260000000000005
1822,3.2388e-05,0.0248,-0.2,39.28
1823,3.2392e-05,0.0256,-0.2,39.279999999999994
1824,3.2396e-05,0.0256,-0.2,39.28
1825,3.24e-05,0.0256,-0.2,39.3
1826,3.2404000000000003e-05,0.0256,-0.2,39.3
1827,3.2408e-05,0.0256,-0.2,39.28
1828,3.2412e-05,0.0264,-0.2,39.260000000000005
1829,3.2416e-05,0.026399999999999996,-0.2,39.260000000000005
1830,3.242e-05,0.0248,-0.2,39.26
1831,3.2424e-05,0.0248,-0.2,39.260000000000005
1832,3.2428e-05,0.024799999999999996,-0.2,39.24
1833,3.2432000000000004e-05,0.0248,-0.2,39.22
1834,3.2436e-05,0.0248,-0.2,39.22
1835,3.244e-05,0.0232,-0.2,39.2
1836,3.2444e-05,0.0232,-0.2,39.2
1837,3.2448e-05,0.023200000000000002,-0.2,39.2
1838,3.2452e-05,0.023200000000000002,-0.2,39.2
1839,3.2456e-05,0.0232,-0.2,39.2
1840,3.246e-05,0.023200000000000002,-0.2,39.2
1841,3.2464e-05,0.0232,-0.2,39.2
1842,3.2468e-05,0.023200000000000002,-0.2,39.2
1843,3.2472000000000004e-05,0.0232,-0.2,39.2
1844,3.2476e-05,0.0248,-0.2,39.2
1845,3.248e-05,0.024799999999999996,-0.2,39.2
1846,3.2484e-05,0.023200000000000002,-0.2,39.2
1847,3.2488e-05,0.0248,-0.2,39.2
1848,3.2492e-05,0.0248,-0.2,39.2
1849,3.2496e-05,0.0248,-0.2,39.2
