,X,CH1,CH2
433,6.0704e-05,-0.008,31.2
434,6.0706e-05,-0.016,31.2
435,6.0707999999999995e-05,-0.008,31.2
436,6.071e-05,-0.016,31.2
437,6.0712e-05,-0.008,31.2
438,6.0714e-05,-0.016,31.2
439,6.0716e-05,-0.008,31.2
440,6.0718e-05,-0.008,31.2
441,6.072e-05,-0.008,31.2
442,6.0722e-05,-0.008,31.2
443,6.0724e-05,-0.008,31.2
444,6.0726e-05,-0.016,31.2
445,6.0728e-05,-0.008,31.2
446,6.0729999999999996e-05,-0.016,31.2
447,6.0732e-05,-0.008,31.2
448,6.0734e-05,-0.008,31.2
449,6.0735999999999996e-05,-0.008,31.2
450,6.0738e-05,-0.008,31.2
451,6.074e-05,-0.008,31.2
452,6.0741999999999995e-05,-0.016,31.2
453,6.0744e-05,-0.008,31.2
454,6.0746e-05,-0.008,31.2
455,6.0748e-05,-0.008,31.2
456,6.075e-05,-0.008,31.2
457,6.0752e-05,-0.008,31.2
458,6.0754e-05,-0.016,31.2
459,6.0756e-05,-0.008,31.2
460,6.0758e-05,-0.016,31.2
461,6.076e-05,-0.008,31.2
462,6.0762e-05,-0.008,31.2
463,6.0763999999999996e-05,-0.008,31.2
464,6.0766e-05,-0.016,31.2
465,6.0768e-05,-0.008,31.2
466,6.0769999999999996e-05,-0.016,31.2
467,6.0772e-05,-0.008,31.2
468,6.0774e-05,-0.016,31.2
469,6.0775999999999995e-05,-0.008,31.2
470,6.0778e-05,-0.016,31.2
471,6.078e-05,-0.008,31.2
472,6.0782e-05,-0.008,31.2
473,6.0784e-05,-0.008,31.2
474,6.0786e-05,-0.008,31.2
475,6.0788e-05,-0.008,31.2
476,6.079e-05,-0.016,31.2
477,6.0792e-05,-0.008,31.2
478,6.0794e-05,-0.016,31.2
479,6.0796e-05,-0.008,31.2
480,6.0797999999999996e-05,-0.008,31.2
481,6.08e-05,-0.008,31.2
482,6.0802e-05,-0.016,31.2
483,6.0803999999999996e-05,-0.008,31.2
484,6.0806e-05,-0.016,31.2
485,6.0808e-05,-0.008,31.2
486,6.0809999999999995e-05,-0.016,31.2
487,6.0812e-05,-0.008,31.2
488,6.0814e-05,-0.016,31.2
489,6.0816e-05,-0.008,31.2
490,6.0818e-05,-0.016,31.2
491,6.082e-05,-0.008,31.2
492,6.0822e-05,-0.016,31.2
493,6.0824e-05,-0.008,31.2
494,6.0826e-05,-0.008,31.2
495,6.0828e-05,-0.008,31.2
496,6.083e-05,-0.016,31.2
497,6.0831999999999996e-05,-0.008,31.2
498,6.0834e-05,-0.016,31.2
499,6.0836e-05,-0.008,31.2
500,6.0837999999999996e-05,-0.016,31.2
501,6.084e-05,-0.008,31.2
502,6.0842e-05,-0.016,31.2
503,6.0843999999999995e-05,-0.008,31.2
504,6.0846e-05,-0.008,31.2
505,6.0848e-05,-0.008,31.2
506,6.085e-05,-0.008,31.2
507,6.0852e-05,-0.008,31.2
508,6.0854e-05,-0.016,31.2
509,6.0856e-05,-0.008,31.2
510,6.0858e-05,-0.016,31.2
511,6.086e-05,-0.008,31.2
512,6.0862e-05,-0.008,31.2
513,6.0864e-05,-0.008,31.2
514,6.0865999999999996e-05,-0.016,31.2
515,6.0868e-05,-0.008,31.2
516,6.087e-05,-0.016,31.2
517,6.0871999999999996e-05,-0.008,31.2
518,6.0874e-05,-0.016,31.2
519,6.0876e-05,-0.008,31.2
520,6.0877999999999995e-05,-0.008,31.2
521,6.088e-05,-0.008,31.2
522,6.0882e-05,-0.008,31.2
523,6.0884e-05,-0.008,31.2
524,6.0886e-05,-0.016,31.2
525,6.0888e-05,-0.008,31.2
526,6.089e-05,-0.016,31.2
527,6.0892e-05,-0.008,31.2
528,6.0894e-05,-0.008,31.2
529,6.0896e-05,-0.008,31.2
530,6.0898e-05,-0.008,31.2
531,6.0899999999999996e-05,-0.008,31.2
532,6.0902e-05,-0.016,31.2
533,6.0904e-05,-0.008,31.2
534,6.0905999999999996e-05,-0.008,31.2
535,6.0908e-05,-0.008,31.2
536,6.091e-05,-0.008,31.2
537,6.0911999999999995e-05,-0.008,31.2
538,6.0914e-05,-0.016,31.2
539,6.0916e-05,-0.008,31.2
540,6.0918e-05,-0.016,31.2
541,6.092e-05,-0.008,31.2
542,6.0922e-05,-0.008,31.2
543,6.0924e-05,-0.008,31.2
544,6.0926e-05,-0.008,31.2
545,6.0928e-05,-0.008,31.2
546,6.093e-05,-0.008,31.2
547,6.0932e-05,-0.008,31.2
548,6.0933999999999996e-05,-0.016,31.2
549,6.0936e-05,-0.008,31.2
550,6.0938e-05,-0.016,31.2
551,6.0939999999999996e-05,-0.008,31.2
552,6.0942e-05,-0.008,31.2
553,6.0944e-05,-0.008,31.2
554,6.0945999999999996e-05,-0.008,31.2
555,6.0948e-05,-0.008,31.2
556,6.095e-05,-0.016,31.2
557,6.0952e-05,-0.008,31.2
558,6.0954e-05,-0.008,31.2
559,6.0956e-05,-0.008,31.2
560,6.0958e-05,-0.008,31.2
561,6.096e-05,-0.008,31.2
562,6.0962e-05,-0.008,31.2
563,6.0964e-05,-0.008,31.2
564,6.0966e-05,-0.008,31.2
565,6.0967999999999996e-05,-0.008,31.2
566,6.097e-05,-0.008,31.2
567,6.0972e-05,0.0,31.2
568,6.0973999999999996e-05,-0.008,31.2
569,6.0976e-05,-0.008,31.2
570,6.0978e-05,-0.008,31.2
571,6.0979999999999996e-05,-0.008,31.2
572,6.0982e-05,-0.008,31.2
573,6.0984e-05,-0.008,31.2
574,6.0986e-05,-0.008,31.2
575,6.0988e-05,-0.008,31.2
576,6.099e-05,-0.008,31.2
577,6.0992e-05,-0.008,31.2
578,6.0994e-05,-0.008,31.2
579,6.0996e-05,-0.008,31.2
580,6.0998e-05,-0.008,31.2
