,X,CH1,CH2
744,6.1228e-05,-0.008,30.4
745,6.123e-05,0.0,30.4
746,6.1232e-05,0.0,30.4
747,6.1234e-05,0.008,30.4
748,6.1236e-05,0.0,30.4
749,6.1238e-05,0.0,30.4
750,6.124e-05,0.0,30.4
751,6.124200000000001e-05,0.008,30.4
752,6.1244e-05,0.0,31.2
753,6.1246e-05,0.0,31.2
754,6.124800000000001e-05,0.0,31.2
755,6.125e-05,0.0,31.2
756,6.1252e-05,-0.008,31.2
757,6.125400000000001e-05,-0.008,31.2
758,6.1256e-05,-0.008,32.0
759,6.1258e-05,-0.008,32.0
760,6.126e-05,-0.008,32.0
761,6.1262e-05,-0.016,32.0
762,6.1264e-05,-0.016,32.0
763,6.1266e-05,-0.016,32.0
764,6.1268e-05,-0.016,32.0
765,6.127e-05,-0.016,32.0
766,6.1272e-05,-0.024,32.0
767,6.1274e-05,-0.016,32.0
768,6.1276e-05,-0.024,32.0
769,6.1278e-05,-0.024,32.0
770,6.128e-05,-0.024,32.0
771,6.1282e-05,-0.016,32.0
772,6.1284e-05,-0.024,31.2
773,6.1286e-05,-0.016,31.2
774,6.1288e-05,-0.024,31.2
775,6.129e-05,-0.016,31.2
776,6.1292e-05,-0.016,31.2
777,6.1294e-05,-0.016,31.2
778,6.1296e-05,-0.016,31.2
779,6.1298e-05,-0.008,31.2
780,6.13e-05,-0.008,30.4
781,6.1302e-05,-0.008,30.4
782,6.1304e-05,-0.008,30.4
783,6.1306e-05,0.0,30.4
784,6.1308e-05,0.0,30.4
785,6.131e-05,0.0,30.4
786,6.1312e-05,0.0,30.4
787,6.1314e-05,0.0,30.4
788,6.131600000000001e-05,0.0,30.4
789,6.1318e-05,0.0,31.2
790,6.132e-05,0.0,31.2
791,6.132200000000001e-05,0.0,31.2
792,6.1324e-05,0.0,31.2
793,6.1326e-05,0.0,31.2
794,6.1328e-05,-0.008,31.2
795,6.133e-05,0.0,31.2
796,6.1332e-05,-0.016,31.2
797,6.1334e-05,-0.008,32.0
798,6.1336e-05,-0.016,32.0
799,6.1338e-05,-0.008,32.0
800,6.134e-05,-0.016,32.0
801,6.1342e-05,-0.016,32.0
802,6.1344e-05,-0.016,32.0
803,6.1346e-05,-0.016,32.0
804,6.1348e-05,-0.016,32.0
805,6.135e-05,-0.016,32.0
806,6.1352e-05,-0.024,32.0
807,6.1354e-05,-0.016,32.0
808,6.1356e-05,-0.016,32.0
809,6.1358e-05,-0.016,32.0
810,6.136e-05,-0.016,32.0
811,6.1362e-05,-0.016,31.2
812,6.1364e-05,-0.016,31.2
813,6.1366e-05,-0.016,31.2
814,6.1368e-05,-0.016,31.2
815,6.137e-05,-0.008,31.2
816,6.1372e-05,-0.008,31.2
817,6.1374e-05,-0.008,31.2
818,6.1376e-05,-0.008,31.2
819,6.1378e-05,0.0,31.2
820,6.138e-05,-0.008,30.4
821,6.1382e-05,0.0,30.4
822,6.138400000000001e-05,-0.008,31.2
823,6.1386e-05,0.0,30.4
824,6.1388e-05,0.0,30.4
825,6.139000000000001e-05,0.0,31.2
826,6.1392e-05,-0.008,31.2
827,6.1394e-05,0.0,31.2
828,6.1396e-05,0.0,31.2
829,6.1398e-05,-0.008,31.2
830,6.14e-05,-0.008,31.2
831,6.1402e-05,0.0,31.2
832,6.1404e-05,-0.008,31.2
833,6.1406e-05,-0.008,31.2
834,6.1408e-05,-0.008,32.0
835,6.141e-05,-0.008,32.0
836,6.1412e-05,-0.016,32.0
837,6.1414e-05,-0.016,32.0
838,6.1416e-05,-0.016,32.0
839,6.1418e-05,-0.016,32.0
840,6.142e-05,-0.016,32.0
841,6.1422e-05,-0.016,32.0
842,6.1424e-05,-0.016,32.0
843,6.1426e-05,-0.016,32.0
844,6.1428e-05,-0.016,32.0
845,6.143e-05,-0.016,32.0
846,6.1432e-05,-0.016,32.0
847,6.1434e-05,-0.016,31.2
848,6.1436e-05,-0.016,31.2
849,6.1438e-05,-0.016,31.2
850,6.144e-05,-0.016,31.2
851,6.1442e-05,-0.008,31.2
852,6.1444e-05,-0.016,31.2
853,6.1446e-05,-0.008,31.2
854,6.1448e-05,-0.016,31.2
855,6.145e-05,0.0,31.2
856,6.145200000000001e-05,-0.008,31.2
857,6.1454e-05,-0.008,31.2
858,6.1456e-05,-0.008,31.2
859,6.145800000000001e-05,0.0,31.2
860,6.146e-05,-0.008,30.4
861,6.1462e-05,0.0,31.2
862,6.1464e-05,-0.008,31.2
863,6.1466e-05,0.0,31.2
864,6.1468e-05,0.0,31.2
865,6.147e-05,0.0,31.2
866,6.1472e-05,-0.008,31.2
867,6.1474e-05,0.0,31.2
868,6.1476e-05,-0.008,31.2
869,6.1478e-05,-0.008,31.2
870,6.148e-05,-0.008,31.2
871,6.1482e-05,-0.008,32.0
872,6.1484e-05,-0.016,31.2
873,6.1486e-05,-0.008,32.0
874,6.1488e-05,-0.016,32.0
875,6.149e-05,-0.008,32.0
876,6.1492e-05,-0.016,32.0
877,6.1494e-05,-0.016,32.0
878,6.1496e-05,-0.016,32.0
879,6.1498e-05,-0.016,32.0
880,6.15e-05,-0.016,32.0
881,6.1502e-05,-0.016,32.0
882,6.1504e-05,-0.016,32.0
883,6.1506e-05,-0.016,31.2
884,6.1508e-05,-0.016,31.2
885,6.151e-05,-0.016,31.2
886,6.1512e-05,-0.016,31.2
887,6.1514e-05,-0.008,31.2
888,6.1516e-05,-0.008,31.2
889,6.1518e-05,-0.008,31.2
890,6.152000000000001e-05,-0.008,31.2
891,6.1522e-05,-0.008,31.2
892,6.1524e-05,-0.008,31.2
893,6.152600000000001e-05,-0.008,31.2
894,6.1528e-05,-0.008,31.2
895,6.153e-05,0.0,31.2
896,6.1532e-05,-0.008,31.2
897,6.1534e-05,-0.008,31.2
898,6.1536e-05,-0.008,31.2
899,6.1538e-05,0.0,31.2
900,6.154e-05,-0.008,31.2
901,6.1542e-05,-0.008,31.2
902,6.1544e-05,-0.008,31.2
903,6.1546e-05,0.0,31.2
904,6.1548e-05,-0.008,31.2
905,6.155e-05,-0.008,31.2
906,6.1552e-05,-0.008,31.2
907,6.1554e-05,-0.008,31.2
908,6.1556e-05,-0.008,31.2
909,6.1558e-05,-0.008,31.2
910,6.156e-05,-0.016,32.0
911,6.1562e-05,-0.008,32.0
912,6.1564e-05,-0.008,31.2
913,6.1566e-05,-0.016,32.0
914,6.1568e-05,-0.016,32.0
915,6.157e-05,-0.008,32.0
916,6.1572e-05,-0.016,31.2
917,6.1574e-05,-0.016,32.0
918,6.1576e-05,-0.016,32.0
919,6.1578e-05,-0.008,31.2
920,6.158e-05,-0.016,31.2
921,6.1582e-05,-0.016,31.2
922,6.1584e-05,-0.016,31.2
923,6.1586e-05,-0.008,31.2
924,6.158800000000001e-05,-0.016,31.2
925,6.159e-05,-0.008,31.2
926,6.1592e-05,-0.016,31.2
927,6.159400000000001e-05,-0.008,31.2
928,6.1596e-05,-0.008,31.2
929,6.1598e-05,-0.008,31.2
930,6.16e-05,-0.008,31.2
931,6.1602e-05,-0.008,31.2
932,6.1604e-05,-0.008,31.2
933,6.1606e-05,-0.008,31.2
934,6.1608e-05,-0.008,31.2
935,6.161e-05,0.0,31.2
936,6.1612e-05,-0.008,31.2
937,6.1614e-05,-0.008,31.2
938,6.1616e-05,-0.008,31.2
939,6.1618e-05,0.0,31.2
940,6.162e-05,-0.008,31.2
941,6.1622e-05,-0.008,31.2
942,6.1624e-05,-0.008,31.2
943,6.1626e-05,0.0,31.2
944,6.1628e-05,-0.008,31.2
945,6.163e-05,-0.008,31.2
946,6.1632e-05,-0.008,31.2
947,6.1634e-05,-0.008,31.2
948,6.1636e-05,-0.008,31.2
949,6.1638e-05,-0.008,31.2
950,6.164e-05,-0.016,31.2
951,6.1642e-05,-0.008,32.0
952,6.1644e-05,-0.016,31.2
953,6.1646e-05,-0.016,32.0
954,6.1648e-05,-0.016,32.0
955,6.165e-05,-0.008,31.2
956,6.1652e-05,-0.016,31.2
957,6.1654e-05,-0.016,31.2
958,6.1656e-05,-0.016,31.2
959,6.1658e-05,-0.008,31.2
960,6.166e-05,-0.016,31.2
961,6.166200000000001e-05,-0.008,31.2
962,6.1664e-05,-0.016,31.2
963,6.1666e-05,-0.008,31.2
964,6.1668e-05,-0.016,31.2
965,6.167e-05,-0.008,31.2
966,6.1672e-05,-0.016,31.2
967,6.1674e-05,-0.008,31.2
968,6.1676e-05,-0.008,31.2
969,6.1678e-05,-0.008,31.2
970,6.168e-05,-0.008,31.2
971,6.1682e-05,0.0,31.2
972,6.1684e-05,-0.008,31.2
973,6.1686e-05,-0.008,31.2
974,6.1688e-05,-0.008,31.2
975,6.169e-05,0.0,31.2
976,6.1692e-05,-0.008,31.2
977,6.1694e-05,-0.008,31.2
978,6.1696e-05,-0.008,31.2
979,6.1698e-05,-0.008,31.2
980,6.17e-05,-0.008,31.2
981,6.1702e-05,-0.008,31.2
982,6.1704e-05,-0.008,31.2
983,6.1706e-05,-0.008,31.2
984,6.1708e-05,-0.008,31.2
985,6.171e-05,-0.008,31.2
986,6.1712e-05,-0.016,32.0
987,6.1714e-05,-0.008,32.0
988,6.1716e-05,-0.016,31.2
989,6.1718e-05,-0.008,31.2
990,6.172e-05,-0.016,31.2
991,6.1722e-05,-0.008,31.2
992,6.172400000000001e-05,-0.016,31.2
993,6.1726e-05,-0.016,31.2
994,6.1728e-05,-0.016,31.2
995,6.173000000000001e-05,-0.008,31.2
996,6.1732e-05,-0.016,31.2
997,6.1734e-05,-0.016,31.2
998,6.1736e-05,-0.016,31.2
999,6.1738e-05,-0.008,31.2
1000,6.174e-05,-0.008,31.2
1001,6.1742e-05,-0.008,31.2
1002,6.1744e-05,-0.016,31.2
1003,6.1746e-05,-0.008,31.2
1004,6.1748e-05,-0.008,31.2
1005,6.175e-05,-0.008,31.2
1006,6.1752e-05,-0.008,31.2
1007,6.1754e-05,0.0,31.2
1008,6.1756e-05,-0.008,31.2
1009,6.1758e-05,-0.008,31.2
1010,6.176e-05,-0.008,31.2
1011,6.1762e-05,0.0,31.2
1012,6.1764e-05,-0.008,31.2
1013,6.1766e-05,-0.008,31.2
1014,6.1768e-05,-0.008,31.2
1015,6.177e-05,0.0,31.2
1016,6.1772e-05,-0.008,31.2
1017,6.1774e-05,-0.008,31.2
1018,6.1776e-05,-0.008,31.2
1019,6.1778e-05,-0.008,31.2
1020,6.178e-05,-0.008,31.2
1021,6.1782e-05,-0.008,31.2
1022,6.1784e-05,-0.016,31.2
1023,6.1786e-05,-0.008,31.2
1024,6.1788e-05,-0.008,31.2
1025,6.179e-05,-0.008,31.2
1026,6.1792e-05,-0.016,31.2
1027,6.1794e-05,-0.008,32.0
1028,6.1796e-05,-0.016,31.2
1029,6.179800000000001e-05,-0.016,31.2
1030,6.18e-05,-0.016,31.2
1031,6.1802e-05,-0.008,31.2
1032,6.1804e-05,-0.016,31.2
1033,6.1806e-05,-0.008,31.2
1034,6.1808e-05,-0.016,31.2
1035,6.181e-05,-0.008,31.2
1036,6.1812e-05,-0.008,31.2
1037,6.1814e-05,-0.008,31.2
1038,6.1816e-05,-0.008,31.2
1039,6.1818e-05,-0.008,31.2
1040,6.182e-05,-0.008,31.2
1041,6.1822e-05,-0.008,31.2
1042,6.1824e-05,-0.008,31.2
1043,6.1826e-05,0.0,31.2
1044,6.1828e-05,-0.008,31.2
1045,6.183e-05,-0.008,31.2
1046,6.1832e-05,-0.008,31.2
1047,6.1834e-05,0.0,31.2
1048,6.1836e-05,-0.008,31.2
1049,6.1838e-05,-0.008,31.2
1050,6.184e-05,-0.008,31.2
1051,6.1842e-05,0.0,31.2
1052,6.1844e-05,-0.008,31.2
1053,6.1846e-05,-0.008,31.2
1054,6.1848e-05,-0.008,31.2
1055,6.185e-05,0.0,31.2
1056,6.1852e-05,-0.008,31.2
1057,6.1854e-05,-0.008,31.2
1058,6.1856e-05,-0.008,31.2
1059,6.1858e-05,-0.008,31.2
1060,6.186000000000001e-05,-0.008,31.2
1061,6.1862e-05,-0.008,31.2
1062,6.1864e-05,-0.008,31.2
1063,6.186600000000001e-05,-0.008,31.2
1064,6.1868e-05,-0.008,31.2
1065,6.187e-05,-0.008,31.2
1066,6.1872e-05,-0.016,31.2
1067,6.1874e-05,-0.008,31.2
1068,6.1876e-05,-0.016,31.2
1069,6.1878e-05,-0.008,31.2
1070,6.188e-05,-0.016,31.2
1071,6.1882e-05,-0.008,31.2
1072,6.1884e-05,-0.008,31.2
1073,6.1886e-05,-0.008,31.2
1074,6.1888e-05,-0.008,31.2
1075,6.189e-05,-0.008,31.2
1076,6.1892e-05,-0.008,31.2
1077,6.1894e-05,-0.008,31.2
1078,6.1896e-05,-0.008,31.2
1079,6.1898e-05,0.0,31.2
1080,6.19e-05,-0.008,31.2
1081,6.1902e-05,-0.008,31.2
1082,6.1904e-05,-0.008,31.2
1083,6.1906e-05,0.0,31.2
1084,6.1908e-05,-0.008,31.2
1085,6.191e-05,-0.008,31.2
1086,6.1912e-05,-0.008,31.2
1087,6.1914e-05,0.0,31.2
1088,6.1916e-05,-0.008,31.2
1089,6.1918e-05,-0.008,31.2
1090,6.192e-05,-0.008,31.2
1091,6.1922e-05,-0.008,31.2
1092,6.1924e-05,-0.008,31.2
1093,6.1926e-05,-0.008,31.2
1094,6.1928e-05,-0.008,31.2
1095,6.193e-05,-0.008,31.2
1096,6.1932e-05,-0.008,31.2
1097,6.193400000000001e-05,-0.008,31.2
1098,6.1936e-05,-0.008,31.2
1099,6.1938e-05,-0.008,31.2
1100,6.194e-05,-0.008,31.2
1101,6.1942e-05,-0.008,31.2
1102,6.1944e-05,-0.016,31.2
1103,6.1946e-05,-0.008,31.2
1104,6.1948e-05,-0.008,31.2
1105,6.195e-05,-0.008,31.2
1106,6.1952e-05,-0.016,31.2
1107,6.1954e-05,-0.008,31.2
1108,6.1956e-05,-0.008,31.2
1109,6.1958e-05,-0.008,31.2
1110,6.196e-05,-0.008,31.2
1111,6.1962e-05,-0.008,31.2
1112,6.1964e-05,-0.008,31.2
1113,6.1966e-05,-0.008,31.2
1114,6.1968e-05,-0.008,31.2
1115,6.197e-05,-0.008,31.2
1116,6.1972e-05,-0.008,31.2
1117,6.1974e-05,-0.008,31.2
1118,6.1976e-05,-0.008,31.2
1119,6.1978e-05,-0.008,31.2
1120,6.198e-05,-0.008,31.2
1121,6.1982e-05,-0.008,31.2
1122,6.1984e-05,-0.008,31.2
1123,6.1986e-05,0.0,31.2
1124,6.1988e-05,-0.008,31.2
1125,6.199e-05,-0.008,31.2
1126,6.1992e-05,-0.008,31.2
1127,6.1994e-05,0.0,31.2
1128,6.199600000000001e-05,-0.008,31.2
1129,6.1998e-05,-0.008,31.2
1130,6.2e-05,-0.008,31.2
1131,6.200200000000001e-05,-0.008,31.2
1132,6.2004e-05,-0.008,31.2
1133,6.2006e-05,-0.008,31.2
1134,6.2008e-05,-0.016,31.2
1135,6.201e-05,-0.008,31.2
1136,6.2012e-05,-0.008,31.2
1137,6.2014e-05,-0.008,31.2
1138,6.2016e-05,-0.016,31.2
1139,6.2018e-05,-0.008,31.2
1140,6.202e-05,-0.008,31.2
1141,6.2022e-05,-0.008,31.2
1142,6.2024e-05,-0.016,31.2
1143,6.2026e-05,-0.008,31.2
1144,6.2028e-05,-0.008,31.2
1145,6.203e-05,-0.008,31.2
1146,6.2032e-05,-0.016,31.2
1147,6.2034e-05,-0.008,31.2
1148,6.2036e-05,-0.008,31.2
1149,6.2038e-05,-0.008,31.2
1150,6.204e-05,-0.008,31.2
1151,6.2042e-05,-0.008,31.2
1152,6.2044e-05,-0.008,31.2
1153,6.2046e-05,-0.008,31.2
1154,6.2048e-05,-0.008,31.2
1155,6.205e-05,0.0,31.2
1156,6.2052e-05,-0.008,31.2
1157,6.2054e-05,-0.008,31.2
1158,6.2056e-05,-0.008,31.2
1159,6.2058e-05,0.0,31.2
1160,6.206e-05,-0.008,31.2
1161,6.2062e-05,-0.008,31.2
1162,6.2064e-05,-0.008,31.2
1163,6.2066e-05,0.0,31.2
1164,6.2068e-05,-0.008,31.2
1165,6.207000000000001e-05,-0.008,31.2
1166,6.2072e-05,-0.008,31.2
1167,6.2074e-05,-0.008,31.2
1168,6.2076e-05,-0.008,31.2
1169,6.2078e-05,-0.008,31.2
1170,6.208e-05,-0.008,31.2
1171,6.2082e-05,-0.008,31.2
1172,6.2084e-05,-0.008,31.2
1173,6.2086e-05,-0.008,31.2
1174,6.2088e-05,-0.008,31.2
1175,6.209e-05,-0.008,31.2
1176,6.2092e-05,-0.008,31.2
1177,6.2094e-05,-0.008,31.2
1178,6.2096e-05,-0.008,31.2
1179,6.2098e-05,-0.008,31.2
1180,6.21e-05,-0.008,31.2
1181,6.2102e-05,-0.008,31.2
1182,6.2104e-05,-0.016,31.2
1183,6.2106e-05,-0.008,31.2
1184,6.2108e-05,-0.008,31.2
1185,6.211e-05,-0.008,31.2
1186,6.2112e-05,-0.008,31.2
1187,6.2114e-05,0.0,31.2
1188,6.2116e-05,-0.008,31.2
1189,6.2118e-05,-0.008,31.2
1190,6.212e-05,-0.008,31.2
1191,6.2122e-05,0.0,31.2
1192,6.2124e-05,-0.008,31.2
1193,6.2126e-05,-0.008,31.2
1194,6.2128e-05,-0.008,31.2
1195,6.213e-05,-0.008,31.2
1196,6.213200000000001e-05,-0.008,31.2
1197,6.2134e-05,-0.008,31.2
1198,6.2136e-05,-0.008,31.2
1199,6.213800000000001e-05,0.0,31.2
