,X,CH1,CH2
304,-2.9392e-05,-0.004,12.8
305,-2.939e-05,-0.002,12.8
306,-2.9388e-05,-0.004,12.8
307,-2.9386e-05,-0.002,12.8
308,-2.9384000000000002e-05,-0.004,13.0
309,-2.9382e-05,-0.004,12.8
310,-2.938e-05,-0.004,12.8
311,-2.9378000000000002e-05,-0.002,12.8
312,-2.9376e-05,-0.004,12.8
313,-2.9374e-05,-0.004,13.0
314,-2.9372e-05,-0.004,13.0
315,-2.9370000000000002e-05,-0.004,13.0
316,-2.9368e-05,-0.004,13.0
317,-2.9366e-05,-0.002,13.0
318,-2.9364000000000002e-05,-0.002,13.0
319,-2.9362e-05,-0.002,13.0
320,-2.936e-05,-0.004,13.0
321,-2.9358e-05,-0.002,13.0
322,-2.9356e-05,-0.004,13.0
323,-2.9354e-05,-0.004,13.0
324,-2.9352e-05,-0.004,13.2
325,-2.9350000000000002e-05,-0.002,13.2
326,-2.9348e-05,-0.004,13.2
327,-2.9346e-05,-0.004,13.2
328,-2.9344000000000002e-05,-0.004,13.2
329,-2.9342e-05,-0.002,13.4
330,-2.934e-05,-0.004,13.2
331,-2.9338e-05,-0.004,13.2
332,-2.9336000000000002e-05,-0.004,13.4
333,-2.9334e-05,-0.004,13.2
334,-2.9332e-05,-0.004,13.4
335,-2.9330000000000002e-05,-0.002,13.4
336,-2.9328e-05,-0.002,13.4
337,-2.9326e-05,0.0,13.4
338,-2.9324e-05,-0.004,13.4
339,-2.9322e-05,-0.004,13.4
340,-2.932e-05,-0.002,13.6
341,-2.9318e-05,-0.002,13.4
342,-2.9316000000000002e-05,-0.004,13.6
343,-2.9314e-05,-0.004,13.4
344,-2.9312e-05,-0.002,13.8
345,-2.9310000000000002e-05,-0.002,13.8
346,-2.9308e-05,-0.004,13.6
347,-2.9306e-05,-0.002,13.6
348,-2.9304e-05,-0.004,13.8
349,-2.9302e-05,-0.004,13.8
350,-2.93e-05,-0.004,13.8
351,-2.9298e-05,-0.004,13.8
352,-2.9296000000000002e-05,-0.002,13.8
353,-2.9294e-05,-0.002,13.8
354,-2.9292e-05,-0.004,13.8
355,-2.929e-05,-0.004,13.8
356,-2.9288e-05,-0.004,14.0
357,-2.9286e-05,-0.002,14.0
358,-2.9284e-05,-0.002,14.0
359,-2.9282000000000002e-05,-0.004,14.0
360,-2.928e-05,-0.004,14.0
361,-2.9278e-05,-0.002,14.0
362,-2.9276000000000002e-05,-0.004,14.2
363,-2.9274e-05,-0.004,14.0
364,-2.9272e-05,-0.004,14.2
365,-2.927e-05,-0.004,14.2
366,-2.9268e-05,-0.002,14.2
367,-2.9266e-05,-0.004,14.2
368,-2.9264e-05,-0.004,14.4
369,-2.9262000000000002e-05,0.0,14.4
370,-2.926e-05,-0.006,14.4
371,-2.9258e-05,-0.004,14.4
372,-2.9256e-05,-0.004,14.4
