,X,CH1
230,7.256000000000001e-05,16.3
231,7.2562e-05,16.3
232,7.2564e-05,16.3
233,7.256600000000001e-05,16.3
234,7.2568e-05,16.3
235,7.257e-05,16.3
236,7.257200000000001e-05,16.3
237,7.2574e-05,16.3
238,7.2576e-05,16.3
239,7.257800000000001e-05,16.3
240,7.258e-05,16.3
241,7.2582e-05,16.3
242,7.258400000000001e-05,16.3
243,7.2586e-05,16.3
244,7.2588e-05,16.3
245,7.259000000000001e-05,16.3
246,7.2592e-05,16.1
247,7.2594e-05,16.1
248,7.259600000000001e-05,16.3
249,7.2598e-05,16.3
250,7.26e-05,16.3
251,7.260200000000001e-05,16.3
252,7.2604e-05,16.3
253,7.2606e-05,16.3
254,7.260800000000001e-05,16.3
255,7.261e-05,16.3
256,7.2612e-05,16.3
257,7.2614e-05,16.3
258,7.261600000000001e-05,16.1
259,7.2618e-05,16.3
260,7.262e-05,16.3
261,7.262200000000001e-05,16.3
262,7.2624e-05,16.1
263,7.2626e-05,16.3
264,7.262800000000001e-05,16.3
265,7.263e-05,16.3
266,7.2632e-05,16.3
267,7.263400000000001e-05,16.3
268,7.2636e-05,16.3
269,7.2638e-05,16.3
270,7.264000000000001e-05,16.3
271,7.2642e-05,16.3
272,7.2644e-05,16.3
273,7.264600000000001e-05,16.1
274,7.2648e-05,16.3
275,7.265e-05,16.3
276,7.265200000000001e-05,16.3
277,7.2654e-05,16.3
278,7.2656e-05,16.3
279,7.265800000000001e-05,16.3
280,7.266e-05,16.3
281,7.2662e-05,16.3
282,7.266400000000001e-05,16.1
283,7.2666e-05,16.3
284,7.2668e-05,16.3
285,7.267000000000001e-05,16.3
286,7.2672e-05,16.3
287,7.2674e-05,16.3
288,7.267600000000001e-05,16.1
289,7.2678e-05,16.3
290,7.268e-05,16.3
291,7.2682e-05,16.3
292,7.268400000000001e-05,16.1
293,7.2686e-05,16.5
294,7.2688e-05,16.3
295,7.269000000000001e-05,16.3
296,7.2692e-05,16.3
297,7.2694e-05,16.3
298,7.269600000000001e-05,16.1
299,7.2698e-05,16.3
300,7.27e-05,16.3
301,7.270200000000001e-05,16.3
302,7.2704e-05,16.3
303,7.2706e-05,16.3
304,7.270800000000001e-05,16.1
305,7.271e-05,16.3
306,7.2712e-05,16.3
307,7.271400000000001e-05,16.3
308,7.2716e-05,16.3
309,7.2718e-05,16.3
310,7.272000000000001e-05,16.3
311,7.2722e-05,16.3
312,7.2724e-05,16.3
313,7.272600000000001e-05,16.3
314,7.2728e-05,16.3
315,7.273e-05,16.3
316,7.273200000000001e-05,16.3
317,7.2734e-05,16.3
318,7.2736e-05,16.3
319,7.273800000000001e-05,16.3
320,7.274e-05,16.3
321,7.2742e-05,16.3
322,7.274400000000001e-05,16.3
323,7.2746e-05,16.3
324,7.2748e-05,16.3
325,7.275e-05,16.5
