,X,CH1
265,-1.2729999999999998e-05,-0.012
266,-1.2679999999999999e-05,-0.004
267,-1.263e-05,-0.012
268,-1.258e-05,-0.012
269,-1.2529999999999999e-05,-0.004
270,-1.2479999999999999e-05,-0.012
271,-1.243e-05,-0.004
272,-1.238e-05,-0.004
273,-1.2329999999999999e-05,-0.012
274,-1.228e-05,0.0
275,-1.223e-05,-0.008
276,-1.2179999999999999e-05,0.0
277,-1.2129999999999999e-05,-0.008
278,-1.208e-05,0.0
279,-1.203e-05,-0.004
280,-1.1979999999999999e-05,0.0
281,-1.193e-05,-0.008
282,-1.188e-05,-0.008
283,-1.1829999999999999e-05,0.0
284,-1.1779999999999999e-05,-0.004
285,-1.173e-05,-0.012
286,-1.168e-05,-0.004
287,-1.1629999999999999e-05,-0.012
288,-1.158e-05,-0.012
289,-1.153e-05,-0.004
290,-1.1479999999999999e-05,-0.004
291,-1.1429999999999999e-05,-0.012
292,-1.138e-05,-0.008
293,-1.133e-05,0.0
294,-1.1279999999999999e-05,-0.008
295,-1.123e-05,0.0
296,-1.118e-05,0.0
297,-1.1129999999999998e-05,-0.008
298,-1.1079999999999999e-05,0.0
299,-1.103e-05,-0.008
300,-1.098e-05,0.0
301,-1.0929999999999999e-05,-0.008
302,-1.088e-05,-0.004
303,-1.083e-05,-0.008
304,-1.0779999999999998e-05,-0.004
305,-1.0729999999999999e-05,-0.012
306,-1.068e-05,-0.012
307,-1.0629999999999998e-05,-0.004
308,-1.058e-05,-0.012
309,-1.0529999999999999e-05,-0.004
310,-1.0479999999999998e-05,-0.008
311,-1.043e-05,0.0
312,-1.0379999999999999e-05,-0.008
313,-1.0329999999999998e-05,0.0
314,-1.028e-05,0.0
315,-1.0229999999999999e-05,-0.008
316,-1.018e-05,-0.004
317,-1.013e-05,0.0
318,-1.0079999999999998e-05,0.0
319,-1.003e-05,-0.008
320,-9.98e-06,-0.008
321,-9.929999999999998e-06,0.0
322,-9.88e-06,-0.008
323,-9.829999999999999e-06,-0.004
324,-9.779999999999998e-06,-0.004
325,-9.73e-06,-0.012
326,-9.679999999999999e-06,-0.004
327,-9.630000000000001e-06,-0.012
328,-9.58e-06,-0.008
329,-9.529999999999999e-06,-0.004
330,-9.48e-06,-0.008
331,-9.43e-06,0.0
332,-9.379999999999998e-06,0.0
333,-9.33e-06,-0.008
334,-9.28e-06,-0.004
335,-9.229999999999998e-06,0.0
336,-9.18e-06,0.0
337,-9.129999999999999e-06,-0.008
338,-9.079999999999998e-06,0.0
339,-9.03e-06,-0.008
340,-8.979999999999999e-06,-0.008
