,X,CH2
74,-2.228e-05,18.2
75,-2.223e-05,18.6
76,-2.2179999999999998e-05,18.2
77,-2.213e-05,18.6
78,-2.208e-05,18.6
79,-2.2029999999999997e-05,18.0
80,-2.198e-05,18.6
81,-2.193e-05,18.2
82,-2.188e-05,18.6
83,-2.183e-05,18.2
84,-2.1779999999999998e-05,18.2
85,-2.1729999999999997e-05,18.6
86,-2.168e-05,18.6
87,-2.1629999999999998e-05,18.2
88,-2.158e-05,18.6
89,-2.153e-05,18.2
90,-2.1479999999999998e-05,18.2
91,-2.143e-05,18.6
92,-2.138e-05,18.6
93,-2.133e-05,18.2
94,-2.128e-05,18.6
95,-2.123e-05,18.2
96,-2.1179999999999997e-05,18.2
97,-2.113e-05,18.6
98,-2.1079999999999998e-05,18.2
99,-2.103e-05,18.8
100,-2.098e-05,18.2
101,-2.0929999999999998e-05,18.6
102,-2.088e-05,18.6
103,-2.083e-05,18.2
104,-2.078e-05,18.2
105,-2.073e-05,18.6
106,-2.068e-05,18.6
107,-2.0629999999999997e-05,18.2
108,-2.058e-05,18.2
109,-2.0529999999999998e-05,18.6
110,-2.048e-05,18.2
111,-2.043e-05,18.6
112,-2.0379999999999998e-05,18.6
113,-2.0329999999999997e-05,18.2
114,-2.028e-05,18.2
115,-2.0229999999999998e-05,18.8
116,-2.018e-05,18.6
117,-2.013e-05,18.2
118,-2.0079999999999997e-05,18.6
119,-2.003e-05,18.2
120,-1.998e-05,18.2
121,-1.993e-05,18.6
122,-1.988e-05,18.6
123,-1.9829999999999998e-05,18.2
124,-1.9779999999999997e-05,18.2
125,-1.973e-05,18.6
126,-1.9679999999999998e-05,18.2
127,-1.963e-05,18.6
128,-1.958e-05,18.6
129,-1.9529999999999998e-05,18.2
130,-1.948e-05,18.2
131,-1.943e-05,18.8
132,-1.938e-05,18.2
133,-1.933e-05,18.8
134,-1.928e-05,18.2
135,-1.9229999999999997e-05,18.8
136,-1.918e-05,18.8
137,-1.9129999999999998e-05,18.2
138,-1.908e-05,18.6
139,-1.903e-05,18.2
140,-1.8979999999999998e-05,18.2
141,-1.893e-05,18.8
142,-1.888e-05,18.2
143,-1.883e-05,18.8
144,-1.878e-05,18.2
145,-1.873e-05,18.8
146,-1.8679999999999997e-05,18.2
147,-1.863e-05,18.8
148,-1.8579999999999998e-05,18.6
149,-1.853e-05,18.2
150,-1.848e-05,18.2
151,-1.8429999999999998e-05,18.6
152,-1.8379999999999997e-05,18.6
153,-1.833e-05,18.2
154,-1.828e-05,18.6
155,-1.823e-05,18.2
156,-1.818e-05,18.2
157,-1.8129999999999998e-05,18.6
158,-1.808e-05,18.8
159,-1.803e-05,18.2
160,-1.798e-05,18.6
161,-1.793e-05,18.2
162,-1.7879999999999998e-05,18.2
163,-1.7829999999999997e-05,18.8
164,-1.778e-05,18.2
165,-1.773e-05,18.8
166,-1.768e-05,18.6
167,-1.763e-05,18.2
168,-1.7579999999999998e-05,18.2
169,-1.7529999999999996e-05,18.6
170,-1.748e-05,18.2
171,-1.743e-05,18.6
172,-1.738e-05,18.6
173,-1.733e-05,18.2
174,-1.7279999999999997e-05,18.2
175,-1.723e-05,18.6
176,-1.7179999999999998e-05,18.2
177,-1.713e-05,18.6
178,-1.708e-05,18.6
179,-1.7029999999999998e-05,18.2
180,-1.6979999999999997e-05,18.6
181,-1.693e-05,18.2
182,-1.688e-05,18.6
183,-1.683e-05,18.2
184,-1.678e-05,18.2
185,-1.6729999999999997e-05,18.6
186,-1.668e-05,18.6
187,-1.663e-05,18.0
188,-1.658e-05,18.6
189,-1.653e-05,18.0
190,-1.6479999999999998e-05,18.0
191,-1.6429999999999997e-05,14.8
192,-1.638e-05,15.0
193,-1.633e-05,9.6
194,-1.628e-05,9.6
195,-1.623e-05,5.6
196,-1.6179999999999998e-05,5.8
197,-1.613e-05,4.0
198,-1.608e-05,3.6
199,-1.603e-05,4.6
200,-1.598e-05,4.4
201,-1.5929999999999998e-05,6.8
202,-1.5879999999999997e-05,6.4
203,-1.583e-05,10.6
204,-1.578e-05,10.6
205,-1.573e-05,15.2
206,-1.568e-05,15.2
207,-1.5629999999999998e-05,17.4
208,-1.558e-05,17.0
209,-1.553e-05,15.4
210,-1.548e-05,15.6
211,-1.543e-05,11.4
212,-1.538e-05,11.2
213,-1.5329999999999997e-05,7.4
214,-1.528e-05,7.2
215,-1.523e-05,4.8
216,-1.5179999999999999e-05,5.2
217,-1.5129999999999999e-05,4.2
218,-1.508e-05,4.0
219,-1.5029999999999998e-05,5.8
220,-1.4979999999999999e-05,5.6
221,-1.493e-05,8.6
222,-1.488e-05,8.4
223,-1.4829999999999999e-05,12.8
224,-1.4779999999999999e-05,12.6
225,-1.473e-05,15.6
226,-1.4679999999999998e-05,15.4
227,-1.4629999999999999e-05,16.2
228,-1.458e-05,15.6
229,-1.453e-05,12.6
230,-1.4479999999999999e-05,12.8
231,-1.4429999999999999e-05,8.8
232,-1.438e-05,9.2
233,-1.4329999999999998e-05,6.0
234,-1.4279999999999999e-05,6.2
235,-1.423e-05,4.8
236,-1.418e-05,4.6
237,-1.4129999999999999e-05,5.6
238,-1.4079999999999999e-05,5.2
239,-1.403e-05,7.4
240,-1.3979999999999998e-05,7.4
241,-1.3929999999999999e-05,10.8
242,-1.388e-05,10.6
243,-1.383e-05,13.8
244,-1.3779999999999999e-05,13.6
245,-1.3729999999999999e-05,15.4
246,-1.368e-05,15.2
247,-1.363e-05,13.6
248,-1.3579999999999999e-05,13.6
249,-1.353e-05,10.2
250,-1.348e-05,10.2
251,-1.3429999999999998e-05,7.2
252,-1.3379999999999999e-05,7.4
253,-1.333e-05,5.4
254,-1.328e-05,5.8
255,-1.3229999999999999e-05,5.0
256,-1.318e-05,5.2
257,-1.313e-05,6.6
258,-1.3079999999999998e-05,6.4
259,-1.3029999999999999e-05,9.2
260,-1.298e-05,9.2
261,-1.293e-05,12.4
262,-1.2879999999999999e-05,12.2
263,-1.2829999999999999e-05,14.4
264,-1.278e-05,14.6
265,-1.2729999999999998e-05,13.8
266,-1.2679999999999999e-05,14.0
