,X,CH1,CH2,I
8516,2.8532000000000004e-05,-0.024,29.6,-0.48
8517,2.8534e-05,-0.016,29.6,-0.32
8518,2.8536e-05,-0.024,29.6,-0.48
8519,2.8538000000000004e-05,-0.024,29.6,-0.48
8520,2.854e-05,-0.024,29.6,-0.48
8521,2.8542e-05,-0.024,29.6,-0.48
8522,2.8544000000000003e-05,-0.024,29.6,-0.48
8523,2.8546e-05,-0.024,29.6,-0.48
8524,2.8548e-05,-0.016,29.6,-0.32
8525,2.8550000000000003e-05,-0.024,29.6,-0.48
8526,2.8552e-05,-0.024,29.6,-0.48
8527,2.8553999999999998e-05,-0.024,29.6,-0.48
8528,2.8556000000000002e-05,-0.024,29.6,-0.48
8529,2.8558e-05,-0.024,29.6,-0.48
8530,2.8560000000000004e-05,-0.024,29.6,-0.48
8531,2.8562000000000002e-05,-0.016,29.6,-0.32
8532,2.8564e-05,-0.024,29.6,-0.48
8533,2.8566000000000004e-05,-0.024,29.6,-0.48
8534,2.8568e-05,-0.024,29.6,-0.48
8535,2.857e-05,-0.024,29.6,-0.48
8536,2.8572000000000004e-05,-0.024,29.6,-0.48
8537,2.8574e-05,-0.016,29.6,-0.32
8538,2.8576e-05,-0.024,29.6,-0.48
8539,2.8578000000000003e-05,-0.024,29.6,-0.48
8540,2.858e-05,-0.024,29.6,-0.48
8541,2.8582e-05,-0.024,29.6,-0.48
8542,2.8584000000000003e-05,-0.016,29.6,-0.32
8543,2.8586e-05,-0.024,29.6,-0.48
8544,2.8587999999999998e-05,-0.016,29.6,-0.32
8545,2.8590000000000002e-05,-0.024,29.6,-0.48
8546,2.8592e-05,-0.024,29.6,-0.48
8547,2.8594000000000004e-05,-0.024,29.6,-0.48
8548,2.8596000000000002e-05,-0.016,29.6,-0.32
8549,2.8598e-05,-0.024,29.6,-0.48
8550,2.8600000000000004e-05,-0.024,29.6,-0.48
8551,2.8602e-05,-0.024,29.6,-0.48
8552,2.8604e-05,-0.016,29.6,-0.32
8553,2.8606000000000004e-05,-0.024,29.6,-0.48
8554,2.8608e-05,-0.024,29.6,-0.48
8555,2.861e-05,-0.016,29.6,-0.32
8556,2.8612000000000003e-05,-0.016,29.6,-0.32
8557,2.8614e-05,-0.016,29.6,-0.32
8558,2.8616e-05,-0.016,29.6,-0.32
8559,2.8618000000000003e-05,-0.024,29.6,-0.48
8560,2.862e-05,-0.016,29.6,-0.32
8561,2.8621999999999998e-05,-0.016,29.6,-0.32
8562,2.8624000000000002e-05,-0.024,29.6,-0.48
8563,2.8626e-05,-0.024,29.6,-0.48
8564,2.8628000000000004e-05,-0.024,29.6,-0.48
8565,2.8630000000000002e-05,-0.024,29.6,-0.48
8566,2.8632e-05,-0.016,29.6,-0.32
8567,2.8634000000000004e-05,-0.024,29.6,-0.48
8568,2.8636e-05,-0.024,29.6,-0.48
8569,2.8638e-05,-0.024,29.6,-0.48
8570,2.8640000000000004e-05,-0.024,29.6,-0.48
8571,2.8642e-05,-0.024,29.6,-0.48
8572,2.8644e-05,-0.024,29.6,-0.48
8573,2.8646000000000003e-05,-0.024,29.6,-0.48
8574,2.8648e-05,-0.024,29.6,-0.48
8575,2.865e-05,-0.024,29.6,-0.48
8576,2.8652000000000003e-05,-0.024,29.6,-0.48
8577,2.8654e-05,-0.024,29.6,-0.48
8578,2.8655999999999998e-05,-0.024,29.6,-0.48
8579,2.8658000000000002e-05,-0.024,29.6,-0.48
8580,2.866e-05,-0.024,29.6,-0.48
8581,2.8662000000000004e-05,-0.024,29.6,-0.48
8582,2.8664000000000002e-05,-0.024,29.6,-0.48
8583,2.8666e-05,-0.024,29.6,-0.48
8584,2.8668000000000004e-05,-0.024,29.6,-0.48
8585,2.867e-05,-0.016,29.6,-0.32
8586,2.8672e-05,-0.024,29.6,-0.48
8587,2.8674000000000004e-05,-0.024,29.6,-0.48
8588,2.8676e-05,-0.024,29.6,-0.48
8589,2.8678e-05,-0.024,29.6,-0.48
8590,2.8680000000000003e-05,-0.016,29.6,-0.32
8591,2.8682e-05,-0.024,29.6,-0.48
8592,2.8684e-05,-0.024,29.6,-0.48
8593,2.8686000000000003e-05,-0.016,29.6,-0.32
8594,2.8688e-05,-0.024,29.6,-0.48
8595,2.8689999999999998e-05,-0.024,29.6,-0.48
8596,2.8692000000000002e-05,-0.016,29.6,-0.32
8597,2.8694e-05,-0.016,29.6,-0.32
8598,2.8696000000000004e-05,-0.024,29.6,-0.48
8599,2.8698000000000002e-05,-0.024,29.6,-0.48
8600,2.87e-05,-0.016,29.6,-0.32
8601,2.8702000000000004e-05,-0.016,29.6,-0.32
8602,2.8704e-05,-0.024,29.6,-0.48
8603,2.8706e-05,-0.024,29.6,-0.48
8604,2.8708000000000004e-05,-0.024,29.6,-0.48
8605,2.871e-05,-0.016,29.6,-0.32
8606,2.8712e-05,-0.024,29.6,-0.48
8607,2.8714000000000003e-05,-0.024,29.6,-0.48
8608,2.8716e-05,-0.024,29.6,-0.48
8609,2.8718e-05,-0.016,29.6,-0.32
8610,2.8720000000000003e-05,-0.016,29.6,-0.32
8611,2.8722e-05,-0.024,29.6,-0.48
8612,2.8723999999999998e-05,-0.024,29.6,-0.48
8613,2.8726000000000002e-05,-0.024,29.6,-0.48
8614,2.8728e-05,-0.024,29.6,-0.48
8615,2.8730000000000004e-05,-0.024,29.6,-0.48
8616,2.8732000000000002e-05,-0.016,29.6,-0.32
8617,2.8734e-05,-0.024,29.6,-0.48
8618,2.8736000000000004e-05,-0.024,29.6,-0.48
8619,2.8738e-05,-0.024,29.6,-0.48
8620,2.874e-05,-0.024,29.6,-0.48
8621,2.8742000000000004e-05,-0.016,29.6,-0.32
8622,2.8744e-05,-0.024,29.6,-0.48
8623,2.8746e-05,-0.024,29.6,-0.48
8624,2.8748000000000003e-05,-0.016,29.6,-0.32
8625,2.875e-05,-0.016,29.6,-0.32
8626,2.8752e-05,-0.024,29.6,-0.48
8627,2.8754000000000003e-05,-0.024,29.6,-0.48
8628,2.8756e-05,-0.016,29.6,-0.32
8629,2.8757999999999998e-05,-0.016,29.6,-0.32
8630,2.8760000000000002e-05,-0.024,29.6,-0.48
8631,2.8762e-05,-0.024,29.6,-0.48
8632,2.8764000000000004e-05,-0.016,29.6,-0.32
8633,2.8766000000000002e-05,-0.024,29.6,-0.48
8634,2.8768e-05,-0.024,29.6,-0.48
8635,2.8770000000000004e-05,-0.024,29.6,-0.48
8636,2.8772e-05,-0.024,29.6,-0.48
8637,2.8774e-05,-0.024,29.6,-0.48
8638,2.8776000000000004e-05,-0.024,29.6,-0.48
8639,2.8778e-05,-0.024,29.6,-0.48
8640,2.878e-05,-0.016,29.6,-0.32
8641,2.8782000000000003e-05,-0.024,29.6,-0.48
8642,2.8784e-05,-0.024,29.6,-0.48
8643,2.8786e-05,-0.016,29.6,-0.32
8644,2.8788000000000003e-05,-0.024,29.6,-0.48
8645,2.879e-05,-0.024,29.6,-0.48
8646,2.8791999999999998e-05,-0.024,29.6,-0.48
8647,2.8794000000000002e-05,-0.024,29.6,-0.48
8648,2.8796e-05,-0.016,29.6,-0.32
8649,2.8797999999999998e-05,-0.016,29.6,-0.32
8650,2.8800000000000002e-05,-0.024,29.6,-0.48
8651,2.8802e-05,-0.024,29.6,-0.48
8652,2.8804000000000004e-05,-0.024,29.6,-0.48
8653,2.8806e-05,-0.016,29.6,-0.32
8654,2.8808e-05,-0.016,29.6,-0.32
8655,2.8810000000000004e-05,-0.024,29.6,-0.48
8656,2.8812e-05,-0.024,29.6,-0.48
8657,2.8814e-05,-0.024,29.6,-0.48
8658,2.8816000000000003e-05,-0.024,29.6,-0.48
8659,2.8818e-05,-0.016,29.6,-0.32
8660,2.882e-05,-0.024,29.6,-0.48
8661,2.8822000000000003e-05,-0.024,29.6,-0.48
8662,2.8824e-05,-0.024,29.6,-0.48
8663,2.8825999999999998e-05,-0.024,29.6,-0.48
8664,2.8828000000000002e-05,-0.016,29.6,-0.32
8665,2.883e-05,-0.024,29.6,-0.48
8666,2.8831999999999998e-05,-0.024,29.6,-0.48
8667,2.8834000000000002e-05,-0.024,29.6,-0.48
8668,2.8836e-05,-0.024,29.6,-0.48
8669,2.8838000000000004e-05,-0.024,29.6,-0.48
8670,2.8840000000000002e-05,-0.024,29.6,-0.48
8671,2.8842e-05,-0.024,29.6,-0.48
8672,2.8844000000000004e-05,-0.016,29.6,-0.32
8673,2.8846e-05,-0.024,29.6,-0.48
8674,2.8848e-05,-0.024,29.6,-0.48
8675,2.8850000000000003e-05,-0.024,29.6,-0.48
8676,2.8852e-05,-0.024,29.6,-0.48
8677,2.8854e-05,-0.024,29.6,-0.48
8678,2.8856000000000003e-05,-0.016,29.6,-0.32
8679,2.8858e-05,-0.024,29.6,-0.48
8680,2.8859999999999998e-05,-0.024,29.6,-0.48
8681,2.8862000000000003e-05,-0.024,29.6,-0.48
8682,2.8864e-05,-0.024,29.6,-0.48
8683,2.8865999999999998e-05,-0.024,29.6,-0.48
8684,2.8868000000000002e-05,-0.024,29.6,-0.48
8685,2.887e-05,-0.024,29.6,-0.48
8686,2.8872000000000004e-05,-0.024,29.6,-0.48
8687,2.8874000000000002e-05,-0.024,29.6,-0.48
8688,2.8876e-05,-0.016,29.6,-0.32
8689,2.8878000000000004e-05,-0.024,29.6,-0.48
8690,2.888e-05,-0.024,29.6,-0.48
8691,2.8882e-05,-0.024,29.6,-0.48
8692,2.8884000000000003e-05,-0.024,29.6,-0.48
8693,2.8886e-05,-0.016,29.6,-0.32
8694,2.8888e-05,-0.024,29.6,-0.48
8695,2.8890000000000003e-05,-0.024,29.6,-0.48
8696,2.8892e-05,-0.024,29.6,-0.48
8697,2.8893999999999998e-05,-0.016,29.6,-0.32
8698,2.8896000000000003e-05,-0.016,29.6,-0.32
8699,2.8898e-05,-0.024,29.6,-0.48
8700,2.8899999999999998e-05,-0.024,29.6,-0.48
8701,2.8902000000000002e-05,-0.024,29.6,-0.48
8702,2.8904e-05,-0.024,29.6,-0.48
8703,2.8906000000000004e-05,-0.016,29.6,-0.32
8704,2.8908000000000002e-05,-0.016,29.6,-0.32
8705,2.891e-05,-0.024,29.6,-0.48
8706,2.8912000000000004e-05,-0.024,29.6,-0.48
8707,2.8914e-05,-0.024,29.6,-0.48
8708,2.8916e-05,-0.016,29.6,-0.32
8709,2.8918000000000003e-05,-0.016,29.6,-0.32
8710,2.892e-05,-0.024,29.6,-0.48
8711,2.8922e-05,-0.024,29.6,-0.48
8712,2.8924000000000003e-05,-0.016,29.6,-0.32
8713,2.8926e-05,-0.016,29.6,-0.32
8714,2.8927999999999998e-05,-0.024,29.6,-0.48
8715,2.8930000000000003e-05,-0.024,29.6,-0.48
8716,2.8932e-05,-0.024,29.6,-0.48
8717,2.8933999999999998e-05,-0.024,29.6,-0.48
8718,2.8936000000000002e-05,-0.016,29.6,-0.32
8719,2.8938e-05,-0.024,29.6,-0.48
8720,2.8940000000000004e-05,-0.024,29.6,-0.48
8721,2.8942000000000002e-05,-0.024,29.6,-0.48
8722,2.8944e-05,-0.016,29.6,-0.32
8723,2.8946000000000004e-05,-0.024,29.6,-0.48
8724,2.8948e-05,-0.016,29.6,-0.32
8725,2.895e-05,-0.024,29.6,-0.48
8726,2.8952000000000003e-05,-0.024,29.6,-0.48
8727,2.8954e-05,-0.024,29.6,-0.48
8728,2.8956e-05,-0.016,29.6,-0.32
8729,2.8958000000000003e-05,-0.024,29.6,-0.48
8730,2.896e-05,-0.024,29.6,-0.48
8731,2.8961999999999998e-05,-0.024,29.6,-0.48
8732,2.8964000000000003e-05,-0.024,29.6,-0.48
8733,2.8966e-05,-0.024,29.6,-0.48
8734,2.8967999999999998e-05,-0.024,29.6,-0.48
8735,2.8970000000000002e-05,-0.024,29.6,-0.48
8736,2.8972e-05,-0.024,29.6,-0.48
8737,2.8974000000000004e-05,-0.016,29.6,-0.32
8738,2.8976000000000002e-05,-0.024,29.6,-0.48
8739,2.8978e-05,-0.024,29.6,-0.48
8740,2.8980000000000004e-05,-0.024,29.6,-0.48
8741,2.8982e-05,-0.024,29.6,-0.48
8742,2.8984e-05,-0.016,29.6,-0.32
8743,2.8986000000000003e-05,-0.016,29.6,-0.32
8744,2.8988e-05,-0.024,29.6,-0.48
8745,2.899e-05,-0.024,29.6,-0.48
8746,2.8992000000000003e-05,-0.024,29.6,-0.48
8747,2.8994e-05,-0.016,29.6,-0.32
8748,2.8995999999999998e-05,-0.024,29.6,-0.48
8749,2.8998000000000003e-05,-0.024,29.6,-0.48
8750,2.9e-05,-0.016,29.6,-0.32
8751,2.9001999999999998e-05,-0.024,29.6,-0.48
8752,2.9004000000000002e-05,-0.016,29.6,-0.32
8753,2.9006e-05,-0.024,29.6,-0.48
8754,2.9008000000000004e-05,-0.024,29.6,-0.48
8755,2.9010000000000002e-05,-0.024,29.6,-0.48
8756,2.9012e-05,-0.024,29.6,-0.48
8757,2.9014000000000004e-05,-0.016,29.6,-0.32
8758,2.9016e-05,-0.024,29.6,-0.48
8759,2.9018e-05,-0.024,29.6,-0.48
8760,2.9020000000000003e-05,-0.024,29.6,-0.48
8761,2.9022e-05,-0.016,29.6,-0.32
8762,2.9024e-05,-0.024,29.6,-0.48
8763,2.9026000000000003e-05,-0.024,29.6,-0.48
8764,2.9028e-05,-0.024,29.6,-0.48
8765,2.9029999999999998e-05,-0.024,29.6,-0.48
8766,2.9032000000000003e-05,-0.024,29.6,-0.48
8767,2.9034e-05,-0.024,29.6,-0.48
8768,2.9035999999999998e-05,-0.016,29.6,-0.32
8769,2.9038000000000002e-05,-0.024,29.6,-0.48
8770,2.904e-05,-0.024,29.6,-0.48
8771,2.9042000000000004e-05,-0.024,29.6,-0.48
8772,2.9044000000000002e-05,-0.016,29.6,-0.32
8773,2.9046e-05,-0.024,29.6,-0.48
8774,2.9048000000000004e-05,-0.024,29.6,-0.48
8775,2.905e-05,-0.024,29.6,-0.48
8776,2.9052e-05,-0.016,29.6,-0.32
8777,2.9054000000000003e-05,-0.016,29.6,-0.32
8778,2.9056e-05,-0.024,29.6,-0.48
8779,2.9058e-05,-0.024,29.6,-0.48
8780,2.9060000000000003e-05,-0.016,29.6,-0.32
8781,2.9062e-05,-0.016,29.6,-0.32
8782,2.9063999999999998e-05,-0.016,29.6,-0.32
8783,2.9066000000000003e-05,-0.024,29.6,-0.48
8784,2.9068e-05,-0.024,29.6,-0.48
8785,2.9069999999999998e-05,-0.024,29.6,-0.48
8786,2.9072000000000002e-05,-0.024,29.6,-0.48
8787,2.9074e-05,-0.016,29.6,-0.32
8788,2.9076000000000004e-05,-0.024,29.6,-0.48
8789,2.9078000000000002e-05,-0.024,29.6,-0.48
8790,2.908e-05,-0.024,29.6,-0.48
8791,2.9082000000000004e-05,-0.016,29.6,-0.32
8792,2.9084e-05,-0.016,29.6,-0.32
8793,2.9086e-05,-0.024,29.6,-0.48
8794,2.9088000000000003e-05,-0.024,28.8,-0.48
8795,2.909e-05,-0.024,29.6,-0.48
8796,2.9092e-05,-0.016,29.6,-0.32
8797,2.9094000000000003e-05,-0.016,29.6,-0.32
8798,2.9096e-05,-0.024,29.6,-0.48
8799,2.9097999999999998e-05,-0.024,29.6,-0.48
8800,2.9100000000000003e-05,-0.024,29.6,-0.48
8801,2.9102e-05,-0.016,29.6,-0.32
8802,2.9103999999999998e-05,-0.024,29.6,-0.48
8803,2.9106000000000002e-05,-0.024,29.6,-0.48
8804,2.9108e-05,-0.024,29.6,-0.48
8805,2.9110000000000004e-05,-0.024,29.6,-0.48
8806,2.9112000000000002e-05,-0.016,29.6,-0.32
8807,2.9114e-05,-0.024,29.6,-0.48
8808,2.9116000000000004e-05,-0.024,29.6,-0.48
8809,2.9118e-05,-0.024,29.6,-0.48
8810,2.912e-05,-0.024,29.6,-0.48
8811,2.9122000000000003e-05,-0.024,29.6,-0.48
8812,2.9124e-05,-0.024,29.6,-0.48
8813,2.9126e-05,-0.024,29.6,-0.48
8814,2.9128000000000003e-05,-0.024,29.6,-0.48
8815,2.913e-05,-0.024,29.6,-0.48
8816,2.9131999999999998e-05,-0.016,29.6,-0.32
8817,2.9134000000000003e-05,-0.024,29.6,-0.48
8818,2.9136e-05,-0.024,29.6,-0.48
8819,2.9137999999999998e-05,-0.024,29.6,-0.48
8820,2.9140000000000002e-05,-0.024,29.6,-0.48
8821,2.9142e-05,-0.024,29.6,-0.48
8822,2.9144000000000004e-05,-0.024,29.6,-0.48
8823,2.9146000000000002e-05,-0.024,29.6,-0.48
8824,2.9148e-05,-0.016,29.6,-0.32
8825,2.9150000000000004e-05,-0.016,29.6,-0.32
8826,2.9152e-05,-0.024,29.6,-0.48
8827,2.9154e-05,-0.024,29.6,-0.48
8828,2.9156000000000003e-05,-0.024,29.6,-0.48
8829,2.9158e-05,-0.016,29.6,-0.32
8830,2.916e-05,-0.016,28.8,-0.32
8831,2.9162000000000003e-05,-0.024,29.6,-0.48
8832,2.9164e-05,-0.024,29.6,-0.48
8833,2.9165999999999998e-05,-0.024,29.6,-0.48
8834,2.9168000000000003e-05,-0.024,29.6,-0.48
8835,2.917e-05,-0.024,29.6,-0.48
8836,2.9171999999999998e-05,-0.024,29.6,-0.48
8837,2.9174000000000002e-05,-0.024,29.6,-0.48
8838,2.9176e-05,-0.024,29.6,-0.48
8839,2.9178000000000004e-05,-0.024,29.6,-0.48
8840,2.9180000000000002e-05,-0.016,28.8,-0.32
8841,2.9182e-05,-0.024,29.6,-0.48
8842,2.9184000000000004e-05,-0.024,28.8,-0.48
8843,2.9186e-05,-0.024,29.6,-0.48
8844,2.9188e-05,-0.016,29.6,-0.32
8845,2.9190000000000003e-05,-0.024,29.6,-0.48
8846,2.9192e-05,-0.024,29.6,-0.48
8847,2.9194e-05,-0.024,29.6,-0.48
8848,2.9196000000000003e-05,-0.024,29.6,-0.48
8849,2.9198e-05,-0.024,29.6,-0.48
8850,2.9199999999999998e-05,-0.024,28.8,-0.48
8851,2.9202000000000003e-05,-0.024,29.6,-0.48
8852,2.9204e-05,-0.024,28.8,-0.48
8853,2.9205999999999998e-05,-0.024,28.8,-0.48
8854,2.9208000000000002e-05,-0.016,28.8,-0.32
8855,2.921e-05,-0.024,29.6,-0.48
8856,2.9212000000000004e-05,-0.024,28.8,-0.48
8857,2.9214000000000002e-05,-0.024,28.8,-0.48
8858,2.9216e-05,-0.024,28.8,-0.48
8859,2.9218000000000004e-05,-0.024,28.8,-0.48
8860,2.922e-05,-0.024,28.8,-0.48
8861,2.9222e-05,-0.024,28.8,-0.48
8862,2.9224000000000003e-05,-0.024,28.8,-0.48
8863,2.9226e-05,-0.024,28.8,-0.48
8864,2.9228e-05,-0.024,28.8,-0.48
8865,2.9230000000000003e-05,-0.024,28.8,-0.48
8866,2.9232e-05,-0.024,28.8,-0.48
8867,2.9233999999999998e-05,-0.024,28.8,-0.48
8868,2.9236000000000003e-05,-0.016,28.8,-0.32
8869,2.9238e-05,-0.024,28.8,-0.48
8870,2.9239999999999998e-05,-0.024,28.8,-0.48
8871,2.9242000000000002e-05,-0.024,28.8,-0.48
8872,2.9244e-05,-0.024,28.8,-0.48
8873,2.9246000000000004e-05,-0.016,28.8,-0.32
8874,2.9248000000000002e-05,-0.024,28.8,-0.48
8875,2.925e-05,-0.024,28.8,-0.48
8876,2.9252000000000004e-05,-0.024,28.0,-0.48
8877,2.9254e-05,-0.024,28.8,-0.48
8878,2.9256e-05,-0.024,28.0,-0.48
8879,2.9258000000000003e-05,-0.024,28.0,-0.48
8880,2.926e-05,-0.024,28.0,-0.48
8881,2.9262e-05,-0.024,28.0,-0.48
8882,2.9264000000000003e-05,-0.024,28.0,-0.48
8883,2.9266e-05,-0.024,28.0,-0.48
8884,2.9267999999999998e-05,-0.024,28.0,-0.48
8885,2.9270000000000003e-05,-0.024,28.0,-0.48
8886,2.9272e-05,-0.024,28.0,-0.48
8887,2.9273999999999998e-05,-0.024,28.0,-0.48
8888,2.9276000000000002e-05,-0.024,27.2,-0.48
8889,2.9278e-05,-0.024,27.2,-0.48
8890,2.9280000000000004e-05,-0.024,27.2,-0.48
8891,2.9282000000000002e-05,-0.024,27.2,-0.48
8892,2.9284e-05,-0.024,27.2,-0.48
8893,2.9286000000000004e-05,-0.024,27.2,-0.48
8894,2.9288e-05,-0.024,27.2,-0.48
8895,2.929e-05,-0.024,27.2,-0.48
8896,2.9292000000000003e-05,-0.024,27.2,-0.48
8897,2.9294e-05,-0.024,27.2,-0.48
8898,2.9296e-05,-0.024,26.4,-0.48
8899,2.9298000000000003e-05,-0.024,26.4,-0.48
8900,2.93e-05,-0.024,26.4,-0.48
8901,2.9301999999999998e-05,-0.024,26.4,-0.48
8902,2.9304000000000003e-05,-0.024,25.6,-0.48
8903,2.9306e-05,-0.024,25.6,-0.48
8904,2.9307999999999998e-05,-0.024,25.6,-0.48
8905,2.9310000000000002e-05,-0.024,25.6,-0.48
8906,2.9312e-05,-0.024,25.6,-0.48
8907,2.9314000000000004e-05,-0.024,25.6,-0.48
8908,2.9316000000000002e-05,-0.024,25.6,-0.48
8909,2.9318e-05,-0.024,25.6,-0.48
8910,2.9320000000000004e-05,-0.024,24.0,-0.48
8911,2.9322e-05,-0.024,24.0,-0.48
8912,2.9324e-05,-0.024,24.0,-0.48
8913,2.9326000000000003e-05,-0.024,24.0,-0.48
8914,2.9328e-05,-0.024,23.2,-0.48
8915,2.933e-05,-0.024,23.2,-0.48
8916,2.9332000000000003e-05,-0.024,23.2,-0.48
8917,2.9334e-05,-0.024,23.2,-0.48
8918,2.9336e-05,-0.024,23.2,-0.48
8919,2.9338000000000003e-05,-0.024,23.2,-0.48
8920,2.934e-05,-0.024,23.2,-0.48
8921,2.9341999999999998e-05,-0.024,23.2,-0.48
8922,2.9344000000000002e-05,-0.024,22.4,-0.48
8923,2.9346e-05,-0.024,22.4,-0.48
8924,2.9348000000000004e-05,-0.024,22.4,-0.48
8925,2.9350000000000002e-05,-0.024,22.4,-0.48
8926,2.9352e-05,-0.024,21.6,-0.48
8927,2.9354000000000004e-05,-0.024,21.6,-0.48
8928,2.9356e-05,-0.024,21.6,-0.48
8929,2.9358e-05,-0.024,21.6,-0.48
8930,2.9360000000000003e-05,-0.024,21.6,-0.48
8931,2.9362e-05,-0.024,21.6,-0.48
8932,2.9364e-05,-0.024,20.8,-0.48
8933,2.9366000000000003e-05,-0.024,20.8,-0.48
8934,2.9368e-05,-0.024,20.8,-0.48
8935,2.937e-05,-0.024,20.8,-0.48
8936,2.9372000000000003e-05,-0.024,20.8,-0.48
8937,2.9374e-05,-0.024,20.0,-0.48
8938,2.9375999999999998e-05,-0.024,20.0,-0.48
8939,2.9378000000000002e-05,-0.024,20.0,-0.48
8940,2.938e-05,-0.024,20.0,-0.48
8941,2.9382000000000004e-05,-0.024,20.0,-0.48
8942,2.9384000000000002e-05,-0.024,19.2,-0.48
8943,2.9386e-05,-0.024,19.2,-0.48
8944,2.9388000000000004e-05,-0.024,19.2,-0.48
8945,2.939e-05,-0.024,19.2,-0.48
8946,2.9392e-05,-0.024,19.2,-0.48
8947,2.9394000000000004e-05,-0.024,18.4,-0.48
8948,2.9396e-05,-0.024,18.4,-0.48
8949,2.9398e-05,-0.024,18.4,-0.48
8950,2.9400000000000003e-05,-0.024,18.4,-0.48
8951,2.9402e-05,-0.024,18.4,-0.48
8952,2.9404e-05,-0.024,18.4,-0.48
8953,2.9406000000000003e-05,-0.024,17.6,-0.48
8954,2.9408e-05,-0.024,17.6,-0.48
8955,2.9409999999999998e-05,-0.024,17.6,-0.48
8956,2.9412000000000002e-05,-0.024,17.6,-0.48
8957,2.9414e-05,-0.024,17.6,-0.48
8958,2.9416000000000004e-05,-0.024,16.8,-0.48
8959,2.9418000000000002e-05,-0.032,16.8,-0.64
8960,2.942e-05,-0.024,16.8,-0.48
8961,2.9422000000000004e-05,-0.024,16.8,-0.48
8962,2.9424e-05,-0.024,16.8,-0.48
8963,2.9426e-05,-0.024,16.8,-0.48
8964,2.9428000000000004e-05,-0.024,16.0,-0.48
8965,2.943e-05,-0.024,16.0,-0.48
8966,2.9432e-05,-0.024,16.0,-0.48
8967,2.9434000000000003e-05,-0.024,16.0,-0.48
8968,2.9436e-05,-0.024,16.0,-0.48
8969,2.9438e-05,-0.024,16.0,-0.48
8970,2.9440000000000003e-05,-0.024,15.2,-0.48
8971,2.9442e-05,-0.024,15.2,-0.48
8972,2.9443999999999998e-05,-0.024,15.2,-0.48
8973,2.9446000000000002e-05,-0.024,15.2,-0.48
8974,2.9448e-05,-0.024,15.2,-0.48
8975,2.9450000000000004e-05,-0.024,15.2,-0.48
8976,2.9452000000000002e-05,-0.024,15.2,-0.48
8977,2.9454e-05,-0.024,14.4,-0.48
8978,2.9456000000000004e-05,-0.024,14.4,-0.48
8979,2.9458e-05,-0.024,14.4,-0.48
8980,2.946e-05,-0.024,14.4,-0.48
8981,2.9462000000000004e-05,-0.024,14.4,-0.48
8982,2.9464e-05,-0.024,13.6,-0.48
8983,2.9466e-05,-0.024,13.6,-0.48
8984,2.9468000000000003e-05,-0.024,13.6,-0.48
8985,2.947e-05,-0.024,13.6,-0.48
8986,2.9472e-05,-0.024,13.6,-0.48
8987,2.9474000000000003e-05,-0.024,13.6,-0.48
8988,2.9476e-05,-0.024,13.6,-0.48
8989,2.9477999999999998e-05,-0.024,13.6,-0.48
8990,2.9480000000000002e-05,-0.024,12.0,-0.48
8991,2.9482e-05,-0.024,12.0,-0.48
8992,2.9484000000000004e-05,-0.024,12.0,-0.48
8993,2.9486000000000002e-05,-0.024,12.0,-0.48
8994,2.9488e-05,-0.024,12.0,-0.48
8995,2.9490000000000004e-05,-0.024,12.0,-0.48
8996,2.9492e-05,-0.024,12.0,-0.48
8997,2.9494e-05,-0.024,12.0,-0.48
8998,2.9496000000000004e-05,-0.024,11.2,-0.48
8999,2.9498e-05,-0.024,11.2,-0.48
9000,2.95e-05,-0.016,11.2,-0.32
9001,2.9502000000000003e-05,-0.024,11.2,-0.48
9002,2.9504e-05,-0.024,11.2,-0.48
9003,2.9506e-05,-0.024,11.2,-0.48
9004,2.9508000000000003e-05,-0.024,11.2,-0.48
9005,2.951e-05,-0.024,11.2,-0.48
9006,2.9511999999999998e-05,-0.016,10.4,-0.32
9007,2.9514000000000002e-05,-0.024,11.2,-0.48
9008,2.9516e-05,-0.024,10.4,-0.48
9009,2.9518000000000004e-05,-0.024,10.4,-0.48
9010,2.9520000000000002e-05,-0.024,10.4,-0.48
9011,2.9522e-05,-0.024,10.4,-0.48
9012,2.9524000000000004e-05,-0.024,10.4,-0.48
9013,2.9526e-05,-0.024,10.4,-0.48
9014,2.9528e-05,-0.016,10.4,-0.32
9015,2.9530000000000004e-05,-0.024,10.4,-0.48
9016,2.9532e-05,-0.024,10.4,-0.48
9017,2.9534e-05,-0.024,10.4,-0.48
9018,2.9536000000000003e-05,-0.024,9.6,-0.48
9019,2.9538e-05,-0.016,9.6,-0.32
9020,2.954e-05,-0.016,9.6,-0.32
9021,2.9542000000000003e-05,-0.024,9.6,-0.48
9022,2.9544e-05,-0.024,9.6,-0.48
9023,2.9545999999999998e-05,-0.024,9.6,-0.48
9024,2.9548000000000002e-05,-0.016,9.6,-0.32
9025,2.955e-05,-0.016,9.6,-0.32
9026,2.9552000000000004e-05,-0.024,9.6,-0.48
9027,2.9554000000000002e-05,-0.024,9.6,-0.48
9028,2.9556e-05,-0.024,9.6,-0.48
9029,2.9558000000000004e-05,-0.016,9.6,-0.32
9030,2.956e-05,-0.016,9.6,-0.32
9031,2.9562e-05,-0.024,9.6,-0.48
9032,2.9564000000000004e-05,-0.024,9.6,-0.48
9033,2.9566e-05,-0.016,9.6,-0.32
9034,2.9568e-05,-0.016,8.8,-0.32
9035,2.9570000000000003e-05,-0.024,8.8,-0.48
