,X,CH2
219,3.9859e-05,1.6
220,3.986e-05,1.6
221,3.9861e-05,1.6
222,3.9862e-05,2.4
223,3.9863e-05,2.4
224,3.9864e-05,1.6
225,3.9865e-05,2.4
226,3.9866e-05,2.4
227,3.9867e-05,2.4
228,3.9868e-05,2.4
229,3.9869e-05,2.4
230,3.987e-05,2.4
231,3.9871e-05,2.4
232,3.9872e-05,2.4
233,3.9873e-05,2.4
234,3.9874e-05,2.4
235,3.9875e-05,3.2
236,3.9876e-05,2.4
237,3.9877e-05,3.2
238,3.9878e-05,3.2
239,3.9879e-05,3.2
240,3.988e-05,2.4
241,3.9881e-05,3.2
242,3.9882e-05,3.2
243,3.9883e-05,3.2
244,3.9884e-05,3.2
245,3.9885e-05,3.2
246,3.9886e-05,3.2
247,3.9887e-05,4.0
248,3.9888e-05,3.2
249,3.9889e-05,4.0
250,3.989e-05,3.2
251,3.9891e-05,4.0
252,3.9892e-05,4.0
253,3.9893e-05,4.0
254,3.9894e-05,4.0
255,3.9895e-05,4.0
256,3.9896e-05,4.0
257,3.9897e-05,4.0
258,3.9898e-05,4.0
259,3.9899e-05,4.0
260,3.99e-05,4.0
261,3.9901e-05,4.8
262,3.9902e-05,4.8
263,3.9903e-05,4.8
264,3.9904e-05,4.0
265,3.9905e-05,4.8
266,3.9906e-05,4.8
267,3.9907e-05,4.8
268,3.9908e-05,4.8
269,3.9909e-05,4.8
270,3.991e-05,4.8
271,3.9911e-05,5.6
272,3.9912e-05,4.8
273,3.9913e-05,5.6
274,3.9914e-05,5.6
275,3.9915e-05,5.6
276,3.9916e-05,5.6
277,3.9917e-05,5.6
278,3.9918e-05,5.6
279,3.9919e-05,5.6
280,3.992e-05,5.6
281,3.9921e-05,6.4
282,3.9922e-05,6.4
283,3.9923e-05,6.4
284,3.9924e-05,6.4
285,3.9925e-05,6.4
286,3.9926e-05,6.4
287,3.9927e-05,7.2
288,3.9928e-05,6.4
289,3.9929e-05,7.2
290,3.993e-05,7.2
291,3.9931e-05,7.2
292,3.9932e-05,7.2
293,3.9933e-05,8.0
294,3.9934e-05,8.0
295,3.9935e-05,8.8
296,3.9936e-05,8.0
297,3.9937e-05,8.8
298,3.9938e-05,8.8
299,3.9939e-05,9.6
300,3.994e-05,9.6
301,3.9941e-05,10.4
302,3.9942e-05,10.4
303,3.9943e-05,11.2
304,3.9944e-05,11.2
305,3.9945e-05,12.0
306,3.9946e-05,12.8
307,3.9947e-05,13.6
308,3.9948e-05,13.6
309,3.9949e-05,15.2
310,3.995e-05,16.0
311,3.9951e-05,16.8
312,3.9952e-05,17.6
313,3.9953e-05,19.2
314,3.9954e-05,20.0
315,3.9955e-05,21.6
316,3.9956e-05,22.4
317,3.9957e-05,24.8
318,3.9958e-05,26.4
319,3.9959e-05,28.0
320,3.996e-05,29.6
321,3.9961e-05,31.2
322,3.9962e-05,33.6
323,3.9963e-05,35.2
324,3.9964e-05,37.6
325,3.9965e-05,39.2
326,3.9966e-05,41.6
327,3.9967e-05,44.0
328,3.9968e-05,46.4
329,3.9969e-05,48.0
330,3.997e-05,50.4
331,3.9971e-05,52.0
332,3.9972e-05,54.4
333,3.9973e-05,56.0
334,3.9974e-05,58.4
335,3.9975e-05,60.0
336,3.9976e-05,61.6
337,3.9977e-05,63.2
338,3.9978e-05,66.4
339,3.9979e-05,67.2
340,3.998e-05,69.6
341,3.9981e-05,70.4
342,3.9982e-05,72.0
343,3.9983e-05,73.6
344,3.9984e-05,75.2
345,3.9985e-05,75.2
346,3.9986e-05,76.8
347,3.9987e-05,77.6
348,3.9988e-05,78.4
349,3.9989e-05,79.2
350,3.999e-05,80.0
351,3.9991e-05,80.0
352,3.9992e-05,80.8
353,3.9993e-05,80.8
354,3.9994e-05,80.8
355,3.9995e-05,80.0
356,3.9996e-05,80.8
357,3.9997e-05,80.0
358,3.9998e-05,79.2
359,3.9999e-05,78.4
360,4e-05,77.6
361,4.0001e-05,75.2
362,4.0002e-05,74.4
363,4.0003e-05,72.0
364,4.0004e-05,70.4
365,4.0005e-05,67.2
366,4.0006e-05,64.0
367,4.0007e-05,60.8
368,4.0008e-05,57.6
369,4.0009e-05,54.4
370,4.001e-05,50.4
371,4.0011e-05,47.2
372,4.0012e-05,43.2
373,4.0013e-05,40.0
374,4.0014e-05,36.8
375,4.0015e-05,33.6
376,4.0016e-05,30.4
377,4.0017e-05,28.0
378,4.0018e-05,24.8
379,4.0019e-05,22.4
380,4.002e-05,20.0
381,4.0021e-05,18.4
382,4.0022e-05,16.8
383,4.0023e-05,15.2
384,4.0024e-05,13.6
385,4.0025e-05,12.8
386,4.0026e-05,12.0
387,4.0027e-05,11.2
388,4.0028e-05,10.4
389,4.0029e-05,9.6
390,4.003e-05,9.6
391,4.0031e-05,8.8
392,4.0032e-05,8.0
393,4.0033e-05,8.0
394,4.0034e-05,8.0
395,4.0035e-05,8.0
396,4.0036e-05,7.2
397,4.0037e-05,8.0
398,4.0038e-05,8.0
399,4.0039e-05,8.0
400,4.004e-05,7.2
401,4.0041e-05,8.0
402,4.0042e-05,8.0
403,4.0043e-05,8.8
404,4.0044e-05,8.8
405,4.0045e-05,9.6
406,4.0046e-05,9.6
407,4.0047e-05,10.4
408,4.0048e-05,10.4
409,4.0049e-05,12.0
410,4.005e-05,12.8
411,4.0051e-05,13.6
412,4.0052e-05,14.4
413,4.0053e-05,16.0
414,4.0054e-05,17.6
415,4.0055e-05,19.2
416,4.0056e-05,20.8
417,4.0057e-05,22.4
418,4.0058e-05,24.8
419,4.0059e-05,27.2
420,4.006e-05,29.6
421,4.0061e-05,32.0
422,4.0062e-05,34.4
423,4.0063e-05,37.6
424,4.0064e-05,40.0
425,4.0065e-05,43.2
426,4.0066e-05,45.6
427,4.0067e-05,48.8
428,4.0068e-05,51.2
429,4.0069e-05,53.6
430,4.007e-05,56.0
431,4.0071e-05,58.4
432,4.0072e-05,60.8
433,4.0073e-05,61.6
434,4.0074e-05,63.2
435,4.0075e-05,64.0
436,4.0076e-05,64.8
437,4.0077e-05,64.8
438,4.0078e-05,64.8
439,4.0079e-05,64.0
440,4.008e-05,64.0
441,4.0081e-05,62.4
442,4.0082e-05,60.8
443,4.0083e-05,58.4
444,4.0084e-05,56.8
445,4.0085e-05,54.4
446,4.0086e-05,52.0
447,4.0087e-05,49.6
448,4.0088e-05,47.2
449,4.0089e-05,44.0
450,4.009e-05,41.6
451,4.0091e-05,38.4
452,4.0092e-05,36.0
453,4.0093e-05,33.6
454,4.0094e-05,31.2
455,4.0095e-05,28.8
456,4.0096e-05,26.4
457,4.0097e-05,24.8
458,4.0098e-05,22.4
459,4.0099e-05,20.8
460,4.01e-05,19.2
461,4.0101e-05,17.6
462,4.0102e-05,16.8
463,4.0103e-05,16.0
464,4.0104e-05,14.4
465,4.0105e-05,13.6
466,4.0106e-05,12.8
467,4.0107e-05,12.8
468,4.0108e-05,12.0
469,4.0109e-05,11.2
470,4.011e-05,11.2
471,4.0111e-05,11.2
472,4.0112e-05,10.4
473,4.0113e-05,10.4
474,4.0114e-05,10.4
475,4.0115e-05,10.4
476,4.0116e-05,9.6
477,4.0117e-05,10.4
478,4.0118e-05,10.4
479,4.0119e-05,10.4
480,4.012e-05,10.4
481,4.0121e-05,11.2
482,4.0122e-05,11.2
483,4.0123e-05,12.0
484,4.0124e-05,12.8
485,4.0125e-05,13.6
486,4.0126e-05,13.6
487,4.0127e-05,15.2
488,4.0128e-05,16.0
489,4.0129e-05,16.8
490,4.013e-05,17.6
491,4.0131e-05,19.2
492,4.0132e-05,20.8
493,4.0133e-05,22.4
494,4.0134e-05,24.0
495,4.0135e-05,25.6
496,4.0135999999999997e-05,27.2
497,4.0137e-05,29.6
498,4.0138e-05,31.2
499,4.0139e-05,33.6
500,4.014e-05,36.0
501,4.0141e-05,37.6
502,4.0142e-05,40.0
503,4.0143e-05,42.4
