,X,CH1,CH2
169,1.1838e-05,-0.016,25.6
170,1.184e-05,-0.016,25.6
171,1.1842e-05,-0.016,25.6
172,1.1844e-05,-0.016,24.0
173,1.1846e-05,-0.016,25.6
174,1.1848e-05,-0.016,24.0
175,1.185e-05,-0.016,24.0
176,1.1852e-05,-0.016,24.0
177,1.1854e-05,-0.016,24.0
178,1.1856e-05,-0.016,24.0
179,1.1858e-05,-0.016,24.0
180,1.186e-05,-0.016,24.0
181,1.1862e-05,-0.016,24.0
182,1.1864e-05,-0.016,24.0
183,1.1866e-05,-0.016,24.0
184,1.1868e-05,-0.016,24.0
185,1.187e-05,-0.016,24.0
186,1.1872000000000001e-05,-0.016,24.0
187,1.1874e-05,-0.016,24.0
188,1.1876e-05,-0.016,24.0
189,1.1878e-05,-0.016,24.0
190,1.188e-05,-0.016,24.0
191,1.1882e-05,-0.016,24.0
192,1.1884e-05,-0.016,23.2
193,1.1886e-05,-0.016,23.2
194,1.1888e-05,-0.016,23.2
195,1.189e-05,-0.016,23.2
196,1.1892e-05,-0.016,23.2
197,1.1894e-05,-0.016,23.2
198,1.1896e-05,-0.016,23.2
199,1.1898e-05,-0.016,23.2
200,1.19e-05,-0.016,23.2
201,1.1902e-05,-0.016,23.2
202,1.1904e-05,-0.016,22.4
203,1.1906000000000001e-05,-0.016,22.4
204,1.1908e-05,-0.016,22.4
205,1.191e-05,-0.016,22.4
206,1.1912e-05,-0.016,22.4
207,1.1914e-05,-0.016,22.4
208,1.1916e-05,-0.016,22.4
209,1.1918e-05,-0.016,22.4
210,1.192e-05,-0.016,22.4
211,1.1922e-05,-0.016,22.4
212,1.1924e-05,-0.016,22.4
213,1.1926e-05,-0.016,21.6
214,1.1928e-05,-0.016,21.6
215,1.193e-05,-0.016,21.6
216,1.1932e-05,-0.016,21.6
217,1.1934e-05,-0.016,21.6
218,1.1936e-05,-0.016,21.6
219,1.1938e-05,-0.016,21.6
220,1.1940000000000001e-05,-0.016,21.6
221,1.1942e-05,-0.016,21.6
222,1.1944e-05,-0.016,20.8
223,1.1946e-05,-0.016,20.8
224,1.1948e-05,-0.016,20.8
225,1.195e-05,-0.016,20.8
226,1.1952e-05,-0.016,20.8
227,1.1954e-05,-0.016,20.8
228,1.1956e-05,-0.016,20.8
229,1.1958e-05,-0.016,20.8
230,1.196e-05,-0.016,20.0
231,1.1962e-05,-0.016,20.0
232,1.1964e-05,-0.016,20.0
233,1.1966e-05,-0.016,20.0
234,1.1968e-05,-0.016,20.0
235,1.197e-05,-0.016,20.0
236,1.1972e-05,-0.016,20.0
237,1.1974000000000001e-05,-0.016,20.0
238,1.1976e-05,-0.016,20.0
239,1.1978e-05,-0.016,20.0
240,1.198e-05,-0.016,19.2
241,1.1982e-05,-0.016,19.2
242,1.1984e-05,-0.016,19.2
243,1.1986e-05,-0.016,19.2
244,1.1988e-05,-0.016,19.2
245,1.199e-05,-0.016,19.2
246,1.1992e-05,-0.016,19.2
247,1.1994e-05,-0.016,19.2
248,1.1996e-05,-0.008,18.4
249,1.1998e-05,-0.016,18.4
250,1.2e-05,-0.016,18.4
251,1.2002e-05,-0.016,18.4
252,1.2004e-05,-0.016,18.4
253,1.2006e-05,-0.016,18.4
254,1.2008000000000001e-05,-0.016,18.4
255,1.201e-05,-0.016,18.4
256,1.2012e-05,-0.016,17.6
257,1.2014e-05,-0.016,17.6
